StateCode,CountyCode,SiteNum,ParameterCode,POC,Latitude,Longitude,Datum,ParameterName,SampleDuration,PollutantStandard,DateLocal,UnitsOfMeasure,EventType,ObservationCount,ObservationPercent,ArithmeticMean,stMaxValue,stMaxHour,AQI,MethodCode,MethodName,LocalSiteName,Address,StateName,CountyName,CityName,CBSAName,DateOfLastChange,Year,Month,HMSFLAG,HMSFLAGCHECKED,DistinctiveLevel,FireAlongTrajectory,QDratio,Category
6,37,2,88101,1,34.1365,-117.92391,83.0,2.5,24,PM25 24-hour 2006,2007-10-26,Micrograms/cubic meter (LC),None,1,100,56.5,56.5,0,152.0,120.0,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01,2007,10,1,1,1,1,0.05351535278915629,1.0
6,37,2,88101,1,34.1365,-117.92391,83.0,2.5,24,PM25 24-hour 2006,2008-11-16,Micrograms/cubic meter (LC),None,1,100,48.1,48.1,0,132.0,120.0,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01,2008,11,1,1,1,0,0.0,0.5
6,37,2,88101,1,34.1365,-117.92391,84.0,2.5,24,PM25 24-hour 2006,2009-08-26,Micrograms/cubic meter (LC),Included,1,100,72.0,72.0,0,160.0,120.0,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01,2009,8,1,1,1,1,90.60291562551181,1.0
6,37,2,88101,1,34.1365,-117.92391,84.0,2.5,24,PM25 24-hour 2006,2009-08-26,Micrograms/cubic meter (LC),Included,1,100,72.0,72.0,0,160.0,120.0,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01,2009,8,1,1,1,1,90.60291562551181,1.0
6,37,2,88101,1,34.1365,-117.92391,84.0,2.5,24,PM25 24-hour 2006,2009-08-26,Micrograms/cubic meter (LC),None,1,100,72.0,72.0,0,160.0,120.0,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01,2009,8,1,1,1,1,90.60291562551181,1.0
6,37,2,88101,1,34.1365,-117.92391,84.0,2.5,24,PM25 24-hour 2006,2009-08-26,Micrograms/cubic meter (LC),None,1,100,72.0,72.0,0,160.0,120.0,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01,2009,8,1,1,1,1,90.60291562551181,1.0
6,37,2,88101,1,34.1365,-117.92391,84.0,2.5,24,PM25 24-hour 2012,2020-09-12,Micrograms/cubic meter (LC),None,1,100,102.7,102.7,0,175.0,143.0,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2022-07-05,2020,9,1,1,1,0,0.0,0.5
6,37,2,88101,21,34.1365,-117.92391,84.0,2.5,24,PM25 24-hour 2012,2020-09-15,Micrograms/cubic meter (LC),None,1,100,53.1,53.1,0,144.0,143.0,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2022-10-19,2020,9,1,1,1,0,0.0,0.5
6,37,2,88101,1,34.1365,-117.92391,84.0,2.5,24,PM25 24-hour 2012,2020-10-06,Micrograms/cubic meter (LC),None,1,100,36.0,36.0,0,102.0,143.0,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2022-07-05,2020,10,1,1,1,0,0.0,0.5
6,37,2,88101,21,34.1365,-117.92391,84.0,2.5,24,PM25 24-hour 2012,2020-10-27,Micrograms/cubic meter (LC),None,1,100,50.3,50.3,0,137.0,143.0,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,Azusa,803.0,California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2022-10-19,2020,10,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2008-06-25,Micrograms/cubic meter (LC),None,24,100,35.791667,57.0,23,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2008,6,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2008-06-25,Micrograms/cubic meter (LC),None,24,100,35.791667,57.0,23,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2008,6,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2008-06-25,Micrograms/cubic meter (LC),None,1,100,35.7,35.7,23,101.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2008,6,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2008-06-25,Micrograms/cubic meter (LC),None,1,100,35.7,35.7,23,101.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2008,6,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2008-07-04,Micrograms/cubic meter (LC),None,24,100,43.833333,145.0,23,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2008,7,1,1,1,1,0.019875627832790198,1.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2008-07-04,Micrograms/cubic meter (LC),None,24,100,43.833333,145.0,23,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2008,7,1,1,1,1,0.019875627832790198,1.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2008-07-04,Micrograms/cubic meter (LC),None,1,100,43.8,43.8,23,121.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2008,7,1,1,1,1,0.019875627832790198,1.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2008-07-04,Micrograms/cubic meter (LC),None,1,100,43.8,43.8,23,121.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2008,7,1,1,1,1,0.019875627832790198,1.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2008-11-16,Micrograms/cubic meter (LC),None,24,100,49.333333,115.0,16,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2008,11,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2008-11-16,Micrograms/cubic meter (LC),None,24,100,49.333333,115.0,16,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2008,11,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2008-11-16,Micrograms/cubic meter (LC),None,1,100,49.3,49.3,23,135.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2008,11,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2008-11-16,Micrograms/cubic meter (LC),None,1,100,49.3,49.3,23,135.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2008,11,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-08-16,Micrograms/cubic meter (LC),None,24,100,37.125,49.0,10,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-08-16,Micrograms/cubic meter (LC),None,24,100,37.125,49.0,10,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-08-16,Micrograms/cubic meter (LC),None,1,100,37.1,37.1,23,105.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-08-16,Micrograms/cubic meter (LC),None,1,100,37.1,37.1,23,105.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-08-26,Micrograms/cubic meter (LC),None,22,92,82.909091,193.0,3,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,8,1,1,1,1,136.42032198573776,1.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-08-26,Micrograms/cubic meter (LC),None,22,92,82.909091,193.0,3,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,8,1,1,1,1,136.42032198573776,1.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-08-26,Micrograms/cubic meter (LC),None,1,100,82.9,82.9,23,165.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,8,1,1,1,1,136.42032198573776,1.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-08-26,Micrograms/cubic meter (LC),None,1,100,82.9,82.9,23,165.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,8,1,1,1,1,136.42032198573776,1.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-08-27,Micrograms/cubic meter (LC),None,23,96,66.73913,223.0,1,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-08-27,Micrograms/cubic meter (LC),None,23,96,66.73913,223.0,1,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-08-27,Micrograms/cubic meter (LC),None,1,100,66.7,66.7,23,157.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-08-27,Micrograms/cubic meter (LC),None,1,100,66.7,66.7,23,157.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-08-31,Micrograms/cubic meter (LC),None,24,100,66.166667,200.0,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-08-31,Micrograms/cubic meter (LC),None,24,100,66.166667,200.0,7,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-08-31,Micrograms/cubic meter (LC),None,1,100,66.1,66.1,23,156.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-08-31,Micrograms/cubic meter (LC),None,1,100,66.1,66.1,23,156.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-09-03,Micrograms/cubic meter (LC),None,24,100,36.625,91.0,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,9,1,1,0,0,0.0,0.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2009-09-03,Micrograms/cubic meter (LC),None,24,100,36.625,91.0,4,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-06-10,2009,9,1,1,0,0,0.0,0.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-09-03,Micrograms/cubic meter (LC),None,1,100,36.6,36.6,23,104.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,9,1,1,0,0,0.0,0.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2009-09-03,Micrograms/cubic meter (LC),None,1,100,36.6,36.6,23,104.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2013-03-15,2009,9,1,1,0,0,0.0,0.0
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2013-07-05,Micrograms/cubic meter (LC),Included,24,100,78.458333,183.0,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-29,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2013-07-05,Micrograms/cubic meter (LC),Included,24,100,78.458333,183.0,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-29,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2013-07-05,Micrograms/cubic meter (LC),Included,24,100,78.458333,183.0,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-29,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2013-07-05,Micrograms/cubic meter (LC),Included,24,100,78.458333,183.0,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-29,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2013-07-05,Micrograms/cubic meter (LC),None,24,100,78.458333,183.0,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-04,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2013-07-05,Micrograms/cubic meter (LC),None,24,100,78.458333,183.0,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-04,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2013-07-05,Micrograms/cubic meter (LC),None,24,100,78.458333,183.0,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-04,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2013-07-05,Micrograms/cubic meter (LC),None,24,100,78.458333,183.0,0,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-04,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2013-07-05,Micrograms/cubic meter (LC),None,1,100,78.4,78.4,23,163.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-04,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2013-07-05,Micrograms/cubic meter (LC),None,1,100,78.4,78.4,23,163.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-04,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2013-07-05,Micrograms/cubic meter (LC),None,1,100,78.4,78.4,23,163.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-04,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2013-07-05,Micrograms/cubic meter (LC),None,1,100,78.4,78.4,23,163.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-04,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2013-07-05,Micrograms/cubic meter (LC),Included,1,100,78.4,78.4,23,163.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-29,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2013-07-05,Micrograms/cubic meter (LC),Included,1,100,78.4,78.4,23,163.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-29,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2013-07-05,Micrograms/cubic meter (LC),Included,1,100,78.4,78.4,23,163.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-29,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2013-07-05,Micrograms/cubic meter (LC),Included,1,100,78.4,78.4,23,163.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2014-04-29,2013,7,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-08-14,Micrograms/cubic meter (LC),None,24,100,39.533333,116.1,11,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-08-14,Micrograms/cubic meter (LC),None,24,100,39.533333,116.1,11,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-08-14,Micrograms/cubic meter (LC),None,1,100,39.5,39.5,23,111.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-08-14,Micrograms/cubic meter (LC),None,1,100,39.5,39.5,23,111.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,8,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,24,100,110.170833,260.5,13,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,24,100,110.170833,260.5,13,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,1,100,110.1,110.1,23,179.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-09-12,Micrograms/cubic meter (LC),None,1,100,110.1,110.1,23,179.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,24,100,82.5625,124.1,1,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,24,100,82.5625,124.1,1,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,1,100,82.5,82.5,23,165.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-09-13,Micrograms/cubic meter (LC),None,1,100,82.5,82.5,23,165.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,24,100,71.333333,106.9,12,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,24,100,71.333333,106.9,12,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,1,100,71.3,71.3,23,159.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-09-14,Micrograms/cubic meter (LC),None,1,100,71.3,71.3,23,159.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,24,100,59.708333,107.1,23,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,1,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,24,100,59.708333,107.1,23,,731.0,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
6,37,16,88502,3,34.14435,-117.85036,84.0,2.5,24,<undefined>,2020-09-15,Micrograms/cubic meter (LC),None,1,100,59.7,59.7,23,153.0,,-,Glendora,840.0,California,Los Angeles,Glendora,"Los Angeles-Long Beach-Anaheim, CA",2021-04-22,2020,9,1,1,1,0,0.0,0.5
