"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-01-05","Micrograms/cubic meter (LC)","None",1,100.0,10.7,10.7,0,45,"143","R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-01-11","Micrograms/cubic meter (LC)","None",1,100.0,3.1,3.1,0,13,"143","R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-01-17","Micrograms/cubic meter (LC)","None",1,100.0,11.9,11.9,0,50,"143","R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-01-23","Micrograms/cubic meter (LC)","None",1,100.0,3.5,3.5,0,15,"145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-01-26","Micrograms/cubic meter (LC)","None",1,100.0,3.4,3.4,0,14,"145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-01-29","Micrograms/cubic meter (LC)","None",1,100.0,4.3,4.3,0,18,"145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-02-01","Micrograms/cubic meter (LC)","None",1,100.0,18.4,18.4,0,64,"145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-02-04","Micrograms/cubic meter (LC)","None",1,100.0,3.7,3.7,0,15,"145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-02-07","Micrograms/cubic meter (LC)","None",1,100.0,3.1,3.1,0,13,"145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
"06","037","0002","88101",1,34.1365,-117.92391,"WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2022-02-10","Micrograms/cubic meter (LC)","None",1,100.0,5.2,5.2,0,22,"145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2022-09-21"
