"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-01","Micrograms/cubic meter (LC)","None",1,100.0,22.5,22.5,0,73,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-04","Micrograms/cubic meter (LC)","None",1,100.0,18.2,18.2,0,64,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-05","Micrograms/cubic meter (LC)","None",1,100.0,3.8,3.8,0,16,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-06","Micrograms/cubic meter (LC)","None",1,100.0,6.3,6.3,0,26,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-07","Micrograms/cubic meter (LC)","None",1,100.0,6.7,6.7,0,28,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-08","Micrograms/cubic meter (LC)","None",1,100.0,5.8,5.8,0,24,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-09","Micrograms/cubic meter (LC)","None",1,100.0,5.1,5.1,0,21,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-10","Micrograms/cubic meter (LC)","None",1,100.0,10.8,10.8,0,45,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-11","Micrograms/cubic meter (LC)","None",1,100.0,12.5,12.5,0,52,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
"06","037","0002","88101",1,34.1365,-117.92391,"NAD83","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2006","2007-01-12","Micrograms/cubic meter (LC)","None",1,100.0,5,5,0,21,"120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa","Los Angeles-Long Beach-Anaheim, CA","2015-04-01"
