"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-01-06","Micrograms/cubic meter (LC)","None",1,100.0,13.8,13.8,0,55,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-01-12","Micrograms/cubic meter (LC)","None",1,100.0,5.8,5.8,0,24,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-01-18","Micrograms/cubic meter (LC)","None",1,100.0,28.5,28.5,0,85,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-01-24","Micrograms/cubic meter (LC)","None",1,100.0,25.1,25.1,0,78,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-01-30","Micrograms/cubic meter (LC)","None",1,100.0,16.8,16.8,0,61,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-02-05","Micrograms/cubic meter (LC)","None",1,100.0,13.3,13.3,0,54,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-02-11","Micrograms/cubic meter (LC)","None",1,100.0,5.4,5.4,0,23,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-02-17","Micrograms/cubic meter (LC)","None",1,100.0,11.4,11.4,0,48,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-02-23","Micrograms/cubic meter (LC)","None",1,100.0,6.5,6.5,0,27,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-03-01","Micrograms/cubic meter (LC)","None",1,100.0,22.6,22.6,0,73,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-03-07","Micrograms/cubic meter (LC)","None",1,100.0,15.3,15.3,0,58,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-03-13","Micrograms/cubic meter (LC)","None",1,100.0,18.6,18.6,0,65,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
"06","037","1103","88502",5,34.06659,-118.22688,"WGS84","Acceptable PM2.5 AQI & Speciation Mass","24 HOUR","","2007-03-19","Micrograms/cubic meter (LC)","None",1,100.0,17.2,17.2,0,62,"810","Met One SASS Teflon - Gravimetric","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles","Los Angeles-Long Beach-Anaheim, CA","2013-06-11"
