"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2020-09-14 00:00:00,33.996,-117.492,10,2020-09-14 00:00:00,33.99636,-117.4924,10,941.5,305,299.7,0,252.3,33,7.6,7.7,NA,NA
"2",1,1,-1,2020-09-13 23:00:00,33.982,-117.592,9.9,2020-09-14 00:00:00,33.99636,-117.4924,10,943.7,304.4,299.3,0,284.1,35.2,7.9,8,NA,NA
"3",1,1,-2,2020-09-13 22:00:00,33.979,-117.681,9.7,2020-09-14 00:00:00,33.99636,-117.4924,10,945.6,303.9,299,0,315.6,37.2,8.1,8.2,NA,NA
"4",1,1,-3,2020-09-13 21:00:00,33.985,-117.756,9.5,2020-09-14 00:00:00,33.99636,-117.4924,10,947,303.4,298.7,0,345.6,38.9,8.3,8.4,NA,NA
"5",1,1,-4,2020-09-13 20:00:00,34.001,-117.818,9.2,2020-09-14 00:00:00,33.99636,-117.4924,10,947.9,303.1,298.4,0,375.3,40.2,8.5,8.6,NA,NA
"6",1,1,-5,2020-09-13 19:00:00,34.026,-117.864,8.9,2020-09-14 00:00:00,33.99636,-117.4924,10,948.4,302.9,298.2,0,405.8,41.1,8.5,8.7,NA,NA
"7",1,1,-6,2020-09-13 18:00:00,34.059,-117.894,8.6,2020-09-14 00:00:00,33.99636,-117.4924,10,948.4,302.7,298.1,0,438.4,41.6,8.6,8.7,NA,NA
"8",1,1,-7,2020-09-13 17:00:00,34.101,-117.912,8.3,2020-09-14 00:00:00,33.99636,-117.4924,10,947.4,301.6,296.9,0,409.9,45.9,8.8,9,NA,NA
"9",1,1,-8,2020-09-13 16:00:00,34.153,-117.922,8,2020-09-14 00:00:00,33.99636,-117.4924,10,946,300.5,295.7,0,381.4,49.9,9,9.1,NA,NA
"10",1,1,-9,2020-09-13 15:00:00,34.214,-117.922,7.7,2020-09-14 00:00:00,33.99636,-117.4924,10,944.2,299.5,294.6,0,352.1,53.7,9,9.1,NA,NA
"11",1,1,-10,2020-09-13 14:00:00,34.286,-117.913,7.5,2020-09-14 00:00:00,33.99636,-117.4924,10,942,298.5,293.4,0,321.3,57.2,8.9,9,NA,NA
"12",1,1,-11,2020-09-13 13:00:00,34.369,-117.893,7.4,2020-09-14 00:00:00,33.99636,-117.4924,10,939.3,297.4,292.1,0,287.7,60.5,8.7,8.8,NA,NA
"13",1,1,-12,2020-09-13 12:00:00,34.467,-117.86,7.3,2020-09-14 00:00:00,33.99636,-117.4924,10,936,296.4,290.8,0,250,63.4,8.5,8.6,NA,NA
"14",1,1,-13,2020-09-13 11:00:00,34.567,-117.823,7.2,2020-09-14 00:00:00,33.99636,-117.4924,10,933,297,291.1,0,250,61.2,8.4,8.5,NA,NA
"15",1,1,-14,2020-09-13 10:00:00,34.656,-117.792,7.1,2020-09-14 00:00:00,33.99636,-117.4924,10,930.3,297.6,291.5,0,250,59.2,8.3,8.4,NA,NA
"16",1,1,-15,2020-09-13 09:00:00,34.731,-117.769,6.9,2020-09-14 00:00:00,33.99636,-117.4924,10,928.1,298.2,291.9,0,250,57.4,8.3,8.4,NA,NA
"17",1,1,-16,2020-09-13 08:00:00,34.79,-117.756,6.8,2020-09-14 00:00:00,33.99636,-117.4924,10,926.5,298.8,292.3,0,250,56,8.3,8.4,NA,NA
"18",1,1,-17,2020-09-13 07:00:00,34.833,-117.755,6.7,2020-09-14 00:00:00,33.99636,-117.4924,10,925.5,299.3,292.7,0,250,54.9,8.3,8.4,NA,NA
"19",1,1,-18,2020-09-13 06:00:00,34.859,-117.767,6.5,2020-09-14 00:00:00,33.99636,-117.4924,10,925.2,299.7,293.1,0,250,54.3,8.4,8.6,NA,NA
"20",1,1,-19,2020-09-13 05:00:00,34.871,-117.791,6.3,2020-09-14 00:00:00,33.99636,-117.4924,10,925,301.2,294.5,0,300,49.6,8.4,8.6,NA,NA
"21",1,1,-20,2020-09-13 04:00:00,34.872,-117.826,6.3,2020-09-14 00:00:00,33.99636,-117.4924,10,925.3,302.6,295.9,0,348.5,45.2,8.4,8.5,NA,NA
"22",1,1,-21,2020-09-13 03:00:00,34.863,-117.872,6.2,2020-09-14 00:00:00,33.99636,-117.4924,10,926.1,304,297.3,0,394.1,41,8.3,8.4,NA,NA
"23",1,1,-22,2020-09-13 02:00:00,34.845,-117.93,6.2,2020-09-14 00:00:00,33.99636,-117.4924,10,927.4,305.2,298.6,0,435.5,37,8.1,8.2,NA,NA
"24",1,1,-23,2020-09-13 01:00:00,34.818,-118.001,6.2,2020-09-14 00:00:00,33.99636,-117.4924,10,929.2,306.3,299.9,0,471.4,33.2,7.8,7.9,NA,NA
"25",1,1,-24,2020-09-13 00:00:00,34.783,-118.086,6.3,2020-09-14 00:00:00,33.99636,-117.4924,10,931.4,307.4,301.1,0,500.5,29.6,7.5,7.6,NA,NA
"26",1,1,-25,2020-09-12 23:00:00,34.754,-118.176,6.3,2020-09-14 00:00:00,33.99636,-117.4924,10,934.5,306.5,300.5,0,485.6,31.7,7.7,7.8,NA,NA
"27",1,1,-26,2020-09-12 22:00:00,34.741,-118.261,6.4,2020-09-14 00:00:00,33.99636,-117.4924,10,937,305.7,299.9,0,473.5,33.5,7.8,7.9,NA,NA
"28",1,1,-27,2020-09-12 21:00:00,34.745,-118.339,6.4,2020-09-14 00:00:00,33.99636,-117.4924,10,939,305,299.4,0,463.8,35,7.9,8,NA,NA
"29",1,1,-28,2020-09-12 20:00:00,34.764,-118.409,6.5,2020-09-14 00:00:00,33.99636,-117.4924,10,940.4,304.3,299,0,456.6,36.2,7.9,8,NA,NA
"30",1,1,-29,2020-09-12 19:00:00,34.798,-118.47,6.6,2020-09-14 00:00:00,33.99636,-117.4924,10,941.4,303.8,298.5,0,451.7,37.1,7.9,8,NA,NA
"31",1,1,-30,2020-09-12 18:00:00,34.847,-118.521,6.7,2020-09-14 00:00:00,33.99636,-117.4924,10,941.9,303.4,298.1,0,449.1,37.7,7.9,8,NA,NA
"32",1,1,-31,2020-09-12 17:00:00,34.906,-118.558,6.8,2020-09-14 00:00:00,33.99636,-117.4924,10,941.3,302.1,296.8,0,415.9,41.8,8.1,8.2,NA,NA
"33",1,1,-32,2020-09-12 16:00:00,34.969,-118.576,7.1,2020-09-14 00:00:00,33.99636,-117.4924,10,940.3,300.8,295.5,0,384.5,45.8,8.2,8.3,NA,NA
"34",1,1,-33,2020-09-12 15:00:00,35.036,-118.572,7.3,2020-09-14 00:00:00,33.99636,-117.4924,10,938.3,299.6,294.2,0,358.3,49.7,8.2,8.3,NA,NA
"35",1,1,-34,2020-09-12 14:00:00,35.106,-118.547,7.6,2020-09-14 00:00:00,33.99636,-117.4924,10,935.3,298.5,292.7,0,331.2,53.3,8,8.1,NA,NA
"36",1,1,-35,2020-09-12 13:00:00,35.179,-118.502,8,2020-09-14 00:00:00,33.99636,-117.4924,10,931.8,297.3,291.3,0,296.1,56.6,7.8,7.9,NA,NA
"37",1,1,-36,2020-09-12 12:00:00,35.256,-118.435,8.3,2020-09-14 00:00:00,33.99636,-117.4924,10,927.7,296.1,289.8,0,250,59.5,7.5,7.6,NA,NA
"38",1,1,-37,2020-09-12 11:00:00,35.331,-118.369,8.7,2020-09-14 00:00:00,33.99636,-117.4924,10,923.7,296.8,290,0,251.5,57.5,7.4,7.5,NA,NA
"39",1,1,-38,2020-09-12 10:00:00,35.394,-118.322,9.1,2020-09-14 00:00:00,33.99636,-117.4924,10,920.4,297.4,290.4,0,253.8,55.9,7.4,7.5,NA,NA
"40",1,1,-39,2020-09-12 09:00:00,35.445,-118.297,9.5,2020-09-14 00:00:00,33.99636,-117.4924,10,918.1,298,290.7,0,256.5,54.6,7.4,7.5,NA,NA
"41",1,1,-40,2020-09-12 08:00:00,35.483,-118.295,9.9,2020-09-14 00:00:00,33.99636,-117.4924,10,916.6,298.6,291.1,0,259.4,53.8,7.5,7.6,NA,NA
"42",2,1,0,2020-09-14 12:00:00,33.996,-117.492,10,2020-09-14 12:00:00,33.99636,-117.4924,10,942.4,297.9,292.9,0,250,57.2,8.6,8.8,NA,NA
"43",2,1,-1,2020-09-14 11:00:00,34.053,-117.438,10,2020-09-14 12:00:00,33.99636,-117.4924,10,941,298.4,293.2,0,250.3,55.4,8.5,8.7,NA,NA
"44",2,1,-2,2020-09-14 10:00:00,34.106,-117.396,10,2020-09-14 12:00:00,33.99636,-117.4924,10,939.6,298.9,293.5,0,251.1,53.6,8.5,8.6,NA,NA
"45",2,1,-3,2020-09-14 09:00:00,34.155,-117.368,10,2020-09-14 12:00:00,33.99636,-117.4924,10,938.3,299.3,293.9,0,252.1,52.1,8.4,8.5,NA,NA
"46",2,1,-4,2020-09-14 08:00:00,34.2,-117.356,10,2020-09-14 12:00:00,33.99636,-117.4924,10,937.2,299.8,294.2,0,253.2,50.8,8.4,8.5,NA,NA
"47",2,1,-5,2020-09-14 07:00:00,34.241,-117.361,10,2020-09-14 12:00:00,33.99636,-117.4924,10,936.3,300.2,294.5,0,253.9,49.7,8.3,8.5,NA,NA
"48",2,1,-6,2020-09-14 06:00:00,34.277,-117.385,10,2020-09-14 12:00:00,33.99636,-117.4924,10,935.4,300.5,294.8,0,254,48.8,8.3,8.5,NA,NA
"49",2,1,-7,2020-09-14 05:00:00,34.305,-117.421,10,2020-09-14 12:00:00,33.99636,-117.4924,10,934.6,301.5,295.6,0,256.7,45.5,8.2,8.3,NA,NA
"50",2,1,-8,2020-09-14 04:00:00,34.321,-117.464,10,2020-09-14 12:00:00,33.99636,-117.4924,10,934,302.4,296.5,0,254.8,42.5,8.1,8.2,NA,NA
"51",2,1,-9,2020-09-14 03:00:00,34.326,-117.517,9.9,2020-09-14 12:00:00,33.99636,-117.4924,10,934.1,303.2,297.3,0,250,39.6,7.9,8,NA,NA
"52",2,1,-10,2020-09-14 02:00:00,34.32,-117.579,9.8,2020-09-14 12:00:00,33.99636,-117.4924,10,935.1,304,298.1,0,250,37.2,7.8,7.9,NA,NA
"53",2,1,-11,2020-09-14 01:00:00,34.303,-117.654,9.7,2020-09-14 12:00:00,33.99636,-117.4924,10,936.7,304.6,298.8,0,250,35.2,7.7,7.8,NA,NA
"54",2,1,-12,2020-09-14 00:00:00,34.278,-117.744,9.6,2020-09-14 12:00:00,33.99636,-117.4924,10,938.6,305,299.5,0,250,33.5,7.6,7.7,NA,NA
"55",2,1,-13,2020-09-13 23:00:00,34.254,-117.836,9.3,2020-09-14 12:00:00,33.99636,-117.4924,10,941.1,304.4,299.1,0,286.3,35.5,7.8,7.9,NA,NA
"56",2,1,-14,2020-09-13 22:00:00,34.243,-117.917,9.1,2020-09-14 12:00:00,33.99636,-117.4924,10,943.1,303.9,298.8,0,319.5,37.2,8,8.1,NA,NA
"57",2,1,-15,2020-09-13 21:00:00,34.244,-117.985,8.7,2020-09-14 12:00:00,33.99636,-117.4924,10,944.6,303.5,298.5,0,350.8,38.6,8.2,8.3,NA,NA
"58",2,1,-16,2020-09-13 20:00:00,34.254,-118.04,8.4,2020-09-14 12:00:00,33.99636,-117.4924,10,945.7,303.2,298.3,0,381.5,39.6,8.3,8.4,NA,NA
"59",2,1,-17,2020-09-13 19:00:00,34.276,-118.08,8,2020-09-14 12:00:00,33.99636,-117.4924,10,946.2,303,298.1,0,413,40.2,8.3,8.4,NA,NA
"60",2,1,-18,2020-09-13 18:00:00,34.307,-118.104,7.6,2020-09-14 12:00:00,33.99636,-117.4924,10,946.3,302.8,298,0,446.5,40.5,8.3,8.4,NA,NA
"61",2,1,-19,2020-09-13 17:00:00,34.347,-118.116,7.3,2020-09-14 12:00:00,33.99636,-117.4924,10,945.2,301.7,296.8,0,416.4,44.5,8.5,8.7,NA,NA
"62",2,1,-20,2020-09-13 16:00:00,34.398,-118.119,7,2020-09-14 12:00:00,33.99636,-117.4924,10,943.7,300.7,295.7,0,386.6,48.3,8.6,8.8,NA,NA
"63",2,1,-21,2020-09-13 15:00:00,34.46,-118.113,6.7,2020-09-14 12:00:00,33.99636,-117.4924,10,941.9,299.6,294.5,0,356.1,51.9,8.6,8.8,NA,NA
"64",2,1,-22,2020-09-13 14:00:00,34.534,-118.096,6.5,2020-09-14 12:00:00,33.99636,-117.4924,10,939.5,298.6,293.3,0,324,55.2,8.6,8.7,NA,NA
"65",2,1,-23,2020-09-13 13:00:00,34.62,-118.068,6.3,2020-09-14 12:00:00,33.99636,-117.4924,10,936.7,297.6,292,0,289.2,58.2,8.4,8.5,NA,NA
"66",2,1,-24,2020-09-13 12:00:00,34.722,-118.027,6.2,2020-09-14 12:00:00,33.99636,-117.4924,10,933.2,296.5,290.7,0,250,61,8.1,8.2,NA,NA
"67",2,1,-25,2020-09-13 11:00:00,34.826,-117.981,6.1,2020-09-14 12:00:00,33.99636,-117.4924,10,929.9,297.2,291,0,250,58.8,8,8.1,NA,NA
"68",2,1,-26,2020-09-13 10:00:00,34.918,-117.941,6,2020-09-14 12:00:00,33.99636,-117.4924,10,927,297.8,291.4,0,250,56.7,7.9,8,NA,NA
"69",2,1,-27,2020-09-13 09:00:00,34.995,-117.909,5.9,2020-09-14 12:00:00,33.99636,-117.4924,10,924.6,298.4,291.8,0,250,55,7.9,8,NA,NA
"70",2,1,-28,2020-09-13 08:00:00,35.055,-117.89,5.8,2020-09-14 12:00:00,33.99636,-117.4924,10,922.2,299.1,292.2,0,251.3,53.6,7.9,8,NA,NA
"71",2,1,-29,2020-09-13 07:00:00,35.096,-117.886,5.6,2020-09-14 12:00:00,33.99636,-117.4924,10,920.6,299.6,292.6,0,252.9,52.7,8,8.1,NA,NA
"72",2,1,-30,2020-09-13 06:00:00,35.118,-117.898,5.4,2020-09-14 12:00:00,33.99636,-117.4924,10,920.1,300.1,292.9,0,254.2,52.2,8.1,8.2,NA,NA
"73",2,1,-31,2020-09-13 05:00:00,35.127,-117.922,5.3,2020-09-14 12:00:00,33.99636,-117.4924,10,920,301.6,294.4,0,313.6,47.7,8.1,8.2,NA,NA
"74",2,1,-32,2020-09-13 04:00:00,35.123,-117.955,5.2,2020-09-14 12:00:00,33.99636,-117.4924,10,920.5,303,295.8,0,370.3,43.4,8.1,8.2,NA,NA
"75",2,1,-33,2020-09-13 03:00:00,35.109,-117.998,5.1,2020-09-14 12:00:00,33.99636,-117.4924,10,921.6,304.4,297.3,0,421.1,39.3,8,8.1,NA,NA
"76",2,1,-34,2020-09-13 02:00:00,35.085,-118.051,5.1,2020-09-14 12:00:00,33.99636,-117.4924,10,923.2,305.6,298.7,0,463.1,35.4,7.8,7.9,NA,NA
"77",2,1,-35,2020-09-13 01:00:00,35.05,-118.116,5.2,2020-09-14 12:00:00,33.99636,-117.4924,10,925.5,306.8,300,0,493.9,31.5,7.5,7.6,NA,NA
"78",2,1,-36,2020-09-13 00:00:00,35.005,-118.193,5.3,2020-09-14 12:00:00,33.99636,-117.4924,10,928.4,307.8,301.3,0,511.2,27.6,7,7.1,NA,NA
"79",2,1,-37,2020-09-12 23:00:00,34.966,-118.276,5.5,2020-09-14 12:00:00,33.99636,-117.4924,10,931.7,306.9,300.7,0,493.7,29.6,7.3,7.4,NA,NA
"80",2,1,-38,2020-09-12 22:00:00,34.946,-118.354,5.6,2020-09-14 12:00:00,33.99636,-117.4924,10,934.3,306.1,300.1,0,480.8,31.4,7.4,7.5,NA,NA
"81",2,1,-39,2020-09-12 21:00:00,34.943,-118.425,5.7,2020-09-14 12:00:00,33.99636,-117.4924,10,936.4,305.4,299.6,0,470.6,32.9,7.5,7.6,NA,NA
"82",2,1,-40,2020-09-12 20:00:00,34.958,-118.49,5.8,2020-09-14 12:00:00,33.99636,-117.4924,10,937.9,304.7,299.1,0,462.9,34.1,7.6,7.7,NA,NA
