"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2020-10-05 00:00:00,34.144,-117.85,10,2020-10-05 00:00:00,34.14435,-117.85036,10,946,306.3,301.4,0,318.5,35.4,8.9,9.1,NA,NA
"2",1,1,-1,2020-10-04 23:00:00,34.072,-117.973,9.7,2020-10-05 00:00:00,34.14435,-117.85036,10,949.8,305.3,300.7,0,301.7,38,9.2,9.3,NA,NA
"3",1,1,-2,2020-10-04 22:00:00,34.012,-118.07,9.3,2020-10-05 00:00:00,34.14435,-117.85036,10,952.8,304.3,300.1,0,287.9,40.5,9.4,9.5,NA,NA
"4",1,1,-3,2020-10-04 21:00:00,33.961,-118.144,9,2020-10-05 00:00:00,34.14435,-117.85036,10,955.2,303.5,299.5,0,276.4,42.7,9.5,9.6,NA,NA
"5",1,1,-4,2020-10-04 20:00:00,33.918,-118.196,8.6,2020-10-05 00:00:00,34.14435,-117.85036,10,957,302.8,298.9,0,266.6,44.6,9.6,9.7,NA,NA
"6",1,1,-5,2020-10-04 19:00:00,33.881,-118.226,8.2,2020-10-05 00:00:00,34.14435,-117.85036,10,958.4,302.2,298.4,0,258,46.3,9.7,9.8,NA,NA
"7",1,1,-6,2020-10-04 18:00:00,33.848,-118.235,7.8,2020-10-05 00:00:00,34.14435,-117.85036,10,959.3,301.6,298,0,250,47.8,9.7,9.8,NA,NA
"8",1,1,-7,2020-10-04 17:00:00,33.82,-118.227,7.6,2020-10-05 00:00:00,34.14435,-117.85036,10,959.6,301.1,297.5,0,250,49,9.7,9.8,NA,NA
"9",1,1,-8,2020-10-04 16:00:00,33.801,-118.208,7.7,2020-10-05 00:00:00,34.14435,-117.85036,10,959.4,300.7,297.1,0,250,50,9.6,9.8,NA,NA
"10",1,1,-9,2020-10-04 15:00:00,33.788,-118.176,8.1,2020-10-05 00:00:00,34.14435,-117.85036,10,958.9,300.3,296.7,0,250,50.8,9.5,9.7,NA,NA
"11",1,1,-10,2020-10-04 14:00:00,33.783,-118.132,8.7,2020-10-05 00:00:00,34.14435,-117.85036,10,958.1,300,296.3,0,250,51.5,9.4,9.6,NA,NA
"12",1,1,-11,2020-10-04 13:00:00,33.785,-118.075,9.6,2020-10-05 00:00:00,34.14435,-117.85036,10,956.9,299.6,295.8,0,250,52,9.3,9.4,NA,NA
"13",1,1,-12,2020-10-04 12:00:00,33.795,-118.006,10.7,2020-10-05 00:00:00,34.14435,-117.85036,10,955.3,299.3,295.4,0,250,52.4,9.1,9.3,NA,NA
"14",1,1,-13,2020-10-04 11:00:00,33.803,-117.939,11.7,2020-10-05 00:00:00,34.14435,-117.85036,10,953.8,299.4,295.3,0,250,53.5,9.3,9.4,NA,NA
"15",1,1,-14,2020-10-04 10:00:00,33.8,-117.886,12.5,2020-10-05 00:00:00,34.14435,-117.85036,10,953,299.4,295.2,0,250,54.8,9.5,9.6,NA,NA
"16",1,1,-15,2020-10-04 09:00:00,33.786,-117.849,12.9,2020-10-05 00:00:00,34.14435,-117.85036,10,952.8,299.3,295.1,0,250,56.5,9.7,9.9,NA,NA
"17",1,1,-16,2020-10-04 08:00:00,33.759,-117.828,12.9,2020-10-05 00:00:00,34.14435,-117.85036,10,953.1,299.2,295,0,250,58.4,10,10.1,NA,NA
"18",1,1,-17,2020-10-04 07:00:00,33.721,-117.822,12.7,2020-10-05 00:00:00,34.14435,-117.85036,10,954,299,294.9,0,250,60.8,10.3,10.4,NA,NA
"19",1,1,-18,2020-10-04 06:00:00,33.673,-117.831,12.1,2020-10-05 00:00:00,34.14435,-117.85036,10,955.4,298.7,294.7,0,250,63.6,10.6,10.8,NA,NA
"20",1,1,-19,2020-10-04 05:00:00,33.62,-117.851,11.5,2020-10-05 00:00:00,34.14435,-117.85036,10,956.8,299.7,295.9,0,291.8,60.2,10.8,11,NA,NA
"21",1,1,-20,2020-10-04 04:00:00,33.565,-117.88,10.8,2020-10-05 00:00:00,34.14435,-117.85036,10,958.2,300.8,297,0,328.6,56.9,10.9,11.1,NA,NA
"22",1,1,-21,2020-10-04 03:00:00,33.511,-117.918,10.2,2020-10-05 00:00:00,34.14435,-117.85036,10,959.8,301.8,298.2,0,359.8,53.5,11,11.2,NA,NA
"23",1,1,-22,2020-10-04 02:00:00,33.457,-117.966,9.6,2020-10-05 00:00:00,34.14435,-117.85036,10,961.4,302.7,299.3,0,385.5,50.2,11,11.2,NA,NA
"24",1,1,-23,2020-10-04 01:00:00,33.406,-118.025,9,2020-10-05 00:00:00,34.14435,-117.85036,10,963,303.7,300.3,0,405.5,46.8,10.9,11.1,NA,NA
"25",1,1,-24,2020-10-04 00:00:00,33.357,-118.096,8.2,2020-10-05 00:00:00,34.14435,-117.85036,10,964.7,304.5,301.3,0,420.3,43.5,10.7,10.9,NA,NA
"26",1,1,-25,2020-10-03 23:00:00,33.314,-118.162,7.6,2020-10-05 00:00:00,34.14435,-117.85036,10,966.7,303.7,300.7,0,385,45.4,10.7,10.9,NA,NA
"27",1,1,-26,2020-10-03 22:00:00,33.279,-118.21,7.3,2020-10-05 00:00:00,34.14435,-117.85036,10,968.3,303,300.1,0,356.1,47,10.7,10.9,NA,NA
"28",1,1,-27,2020-10-03 21:00:00,33.25,-118.24,7.4,2020-10-05 00:00:00,34.14435,-117.85036,10,969.6,302.4,299.6,0,331.7,48.4,10.7,10.9,NA,NA
"29",1,1,-28,2020-10-03 20:00:00,33.224,-118.25,7.9,2020-10-05 00:00:00,34.14435,-117.85036,10,970.5,301.8,299.2,0,310.5,49.5,10.6,10.8,NA,NA
"30",1,1,-29,2020-10-03 19:00:00,33.201,-118.242,8.9,2020-10-05 00:00:00,34.14435,-117.85036,10,971.1,301.3,298.7,0,291.4,50.4,10.6,10.7,NA,NA
"31",1,1,-30,2020-10-03 18:00:00,33.18,-118.214,10.3,2020-10-05 00:00:00,34.14435,-117.85036,10,971.4,300.9,298.4,0,273.6,51,10.4,10.6,NA,NA
"32",1,1,-31,2020-10-03 17:00:00,33.165,-118.177,12.1,2020-10-05 00:00:00,34.14435,-117.85036,10,970.7,300.8,298.2,0,269.7,51,10.4,10.5,NA,NA
"33",1,1,-32,2020-10-03 16:00:00,33.163,-118.142,14.3,2020-10-05 00:00:00,34.14435,-117.85036,10,969.8,300.7,298.1,0,266,50.8,10.2,10.4,NA,NA
"34",1,1,-33,2020-10-03 15:00:00,33.173,-118.108,16.9,2020-10-05 00:00:00,34.14435,-117.85036,10,968.7,300.7,297.9,0,262.4,50.5,10.1,10.2,NA,NA
"35",1,1,-34,2020-10-03 14:00:00,33.195,-118.075,19.9,2020-10-05 00:00:00,34.14435,-117.85036,10,967.2,300.6,297.7,0,258.7,50.1,9.9,10,NA,NA
"36",1,1,-35,2020-10-03 13:00:00,33.23,-118.043,23.2,2020-10-05 00:00:00,34.14435,-117.85036,10,965.4,300.5,297.4,0,254.6,49.6,9.7,9.8,NA,NA
"37",1,1,-36,2020-10-03 12:00:00,33.278,-118.011,26.9,2020-10-05 00:00:00,34.14435,-117.85036,10,963.2,300.3,297.1,0,250,49.1,9.4,9.5,NA,NA
"38",1,1,-37,2020-10-03 11:00:00,33.327,-117.981,30.5,2020-10-05 00:00:00,34.14435,-117.85036,10,961.2,300.6,297.1,0,250,49,9.4,9.6,NA,NA
"39",1,1,-38,2020-10-03 10:00:00,33.362,-117.959,33.5,2020-10-05 00:00:00,34.14435,-117.85036,10,959.8,300.8,297.3,0,250,49,9.5,9.7,NA,NA
"40",1,1,-39,2020-10-03 09:00:00,33.382,-117.945,35.7,2020-10-05 00:00:00,34.14435,-117.85036,10,958.9,301.1,297.5,0,250,49.2,9.7,9.8,NA,NA
"41",1,1,-40,2020-10-03 08:00:00,33.387,-117.94,37.3,2020-10-05 00:00:00,34.14435,-117.85036,10,958.6,301.4,297.7,0,250,49.6,9.9,10.1,NA,NA
"42",2,1,0,2020-10-05 12:00:00,34.144,-117.85,10,2020-10-05 12:00:00,34.14435,-117.85036,10,946.8,295.8,291.1,0,250,60,8.1,8.2,NA,NA
"43",2,1,-1,2020-10-05 11:00:00,34.199,-117.831,10.7,2020-10-05 12:00:00,34.14435,-117.85036,10,945.1,296.3,291.5,0,250,58.8,8.1,8.2,NA,NA
"44",2,1,-2,2020-10-05 10:00:00,34.25,-117.826,11.3,2020-10-05 12:00:00,34.14435,-117.85036,10,943.7,296.9,291.9,0,250,57.6,8.2,8.3,NA,NA
