"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2008-06-26 00:00:00,33.996,-117.493,10,2008-06-26 00:00:00,33.995638,-117.493304,10,941.2,303.9,298.6,0,323.9,33.9,7.3,7.3,NA,NA
"2",1,1,-1,2008-06-25 23:00:00,33.902,-117.654,9.3,2008-06-26 00:00:00,33.995638,-117.493304,10,946.6,302.5,297.7,0,303.5,38,7.7,7.8,NA,NA
"3",1,1,-2,2008-06-25 22:00:00,33.835,-117.814,8.5,2008-06-26 00:00:00,33.995638,-117.493304,10,951.2,301.2,296.8,0,287.9,42.1,8,8.1,NA,NA
"4",1,1,-3,2008-06-25 21:00:00,33.791,-117.97,7.7,2008-06-26 00:00:00,33.995638,-117.493304,10,955.1,300.1,296.1,0,275.6,45.8,8.3,8.4,NA,NA
"5",1,1,-4,2008-06-25 20:00:00,33.769,-118.123,6.9,2008-06-26 00:00:00,33.995638,-117.493304,10,958.4,299.1,295.4,0,265.5,49.2,8.5,8.7,NA,NA
"6",1,1,-5,2008-06-25 19:00:00,33.766,-118.271,6,2008-06-26 00:00:00,33.995638,-117.493304,10,961.2,298.3,294.8,0,257.1,52.3,8.7,8.8,NA,NA
"7",1,1,-6,2008-06-25 18:00:00,33.779,-118.416,5.1,2008-06-26 00:00:00,33.995638,-117.493304,10,963.5,297.5,294.3,0,250,55,8.8,9,NA,NA
"8",1,1,-7,2008-06-25 17:00:00,33.81,-118.554,4.2,2008-06-26 00:00:00,33.995638,-117.493304,10,964.7,296.2,293.1,0,250,59.5,8.9,9,NA,NA
"9",1,1,-8,2008-06-25 16:00:00,33.862,-118.682,3.4,2008-06-26 00:00:00,33.995638,-117.493304,10,965.3,295.1,292,0,250,63.6,8.9,9,NA,NA
"10",1,1,-9,2008-06-25 15:00:00,33.931,-118.799,2.6,2008-06-26 00:00:00,33.995638,-117.493304,10,965.4,294,291,0,250,67.5,8.8,9,NA,NA
"11",1,1,-10,2008-06-25 14:00:00,34.017,-118.905,2,2008-06-26 00:00:00,33.995638,-117.493304,10,965.1,293,290,0,250,71.1,8.7,8.9,NA,NA
"12",1,1,-11,2008-06-25 13:00:00,34.117,-118.995,1.5,2008-06-26 00:00:00,33.995638,-117.493304,10,964.3,292.1,289,0,250,74.7,8.6,8.7,NA,NA
"13",1,1,-12,2008-06-25 12:00:00,34.231,-119.067,1.1,2008-06-26 00:00:00,33.995638,-117.493304,10,963,291.1,287.9,0,250,78.2,8.4,8.5,NA,NA
"14",1,1,-13,2008-06-25 11:00:00,34.352,-119.132,0.8,2008-06-26 00:00:00,33.995638,-117.493304,10,962,291.5,288.2,0,250,76.1,8.4,8.5,NA,NA
"15",1,1,-14,2008-06-25 10:00:00,34.475,-119.208,0.4,2008-06-26 00:00:00,33.995638,-117.493304,10,961.2,292,288.6,0,250,73.8,8.3,8.5,NA,NA
"16",1,1,-15,2008-06-25 09:00:00,34.599,-119.294,0.1,2008-06-26 00:00:00,33.995638,-117.493304,10,960.7,292.4,289.1,0,250,71.5,8.3,8.4,NA,NA
"17",1,1,-16,2008-06-25 08:00:00,34.726,-119.39,0,2008-06-26 00:00:00,33.995638,-117.493304,10,960.5,292.9,289.5,0,250,69,8.3,8.4,NA,NA
"18",1,1,-17,2008-06-25 07:00:00,34.855,-119.498,0,2008-06-26 00:00:00,33.995638,-117.493304,10,960.6,293.5,290.1,0,250,66.2,8.2,8.3,NA,NA
"19",1,1,-18,2008-06-25 06:00:00,34.987,-119.615,0,2008-06-26 00:00:00,33.995638,-117.493304,10,961.1,294,290.7,0,250,63.2,8.1,8.2,NA,NA
"20",1,1,-19,2008-06-25 05:00:00,35.115,-119.75,0,2008-06-26 00:00:00,33.995638,-117.493304,10,960.5,295,291.5,0,256.2,59.6,8.1,8.2,NA,NA
"21",1,1,-20,2008-06-25 04:00:00,35.235,-119.91,0,2008-06-26 00:00:00,33.995638,-117.493304,10,960.6,295.8,292.4,0,271.8,56.3,8.1,8.2,NA,NA
"22",1,1,-21,2008-06-25 03:00:00,35.351,-120.099,0,2008-06-26 00:00:00,33.995638,-117.493304,10,961.7,296.6,293.2,0,293.7,53.3,8.1,8.2,NA,NA
"23",1,1,-22,2008-06-25 02:00:00,35.465,-120.319,0,2008-06-26 00:00:00,33.995638,-117.493304,10,963.8,297.1,293.9,0,320.2,51.2,8,8.2,NA,NA
"24",1,1,-23,2008-06-25 01:00:00,35.58,-120.571,0,2008-06-26 00:00:00,33.995638,-117.493304,10,967.1,297.4,294.4,0,346.7,49.7,8.1,8.2,NA,NA
"25",1,1,-24,2008-06-25 00:00:00,35.696,-120.853,0,2008-06-26 00:00:00,33.995638,-117.493304,10,971.6,297.4,294.8,0,368.8,48.9,8.1,8.2,NA,NA
"26",1,1,-25,2008-06-24 23:00:00,35.817,-121.143,0,2008-06-26 00:00:00,33.995638,-117.493304,10,976.7,296.1,294,0,356.3,52,8.1,8.2,NA,NA
"27",1,1,-26,2008-06-24 22:00:00,35.946,-121.419,0,2008-06-26 00:00:00,33.995638,-117.493304,10,981.8,294.9,293.2,0,340,54.8,8.1,8.2,NA,NA
"28",1,1,-27,2008-06-24 21:00:00,36.082,-121.682,0,2008-06-26 00:00:00,33.995638,-117.493304,10,986.9,293.8,292.5,0,321.1,57.4,8.1,8.2,NA,NA
"29",1,1,-28,2008-06-24 20:00:00,36.228,-121.93,0,2008-06-26 00:00:00,33.995638,-117.493304,10,992,292.7,291.9,0,300.7,59.7,8.1,8.2,NA,NA
"30",1,1,-29,2008-06-24 19:00:00,36.382,-122.165,0,2008-06-26 00:00:00,33.995638,-117.493304,10,997.2,291.7,291.3,0,279.9,61.8,8,8.1,NA,NA
"31",1,1,-30,2008-06-24 18:00:00,36.544,-122.387,0,2008-06-26 00:00:00,33.995638,-117.493304,10,1002.4,290.7,290.8,0,259.9,63.6,7.9,8,NA,NA
"32",1,1,-31,2008-06-24 17:00:00,36.712,-122.601,0,2008-06-26 00:00:00,33.995638,-117.493304,10,1005,289.5,289.9,0,250,66.5,7.8,7.9,NA,NA
"33",1,1,-32,2008-06-24 16:00:00,36.883,-122.812,0,2008-06-26 00:00:00,33.995638,-117.493304,10,1005.1,288.7,289.1,0,250,69,7.7,7.8,NA,NA
"34",1,1,-33,2008-06-24 15:00:00,37.058,-123.019,0.1,2008-06-26 00:00:00,33.995638,-117.493304,10,1005.4,287.9,288.3,0,250,71.5,7.6,7.7,NA,NA
"35",1,1,-34,2008-06-24 14:00:00,37.239,-123.22,0.3,2008-06-26 00:00:00,33.995638,-117.493304,10,1005.9,287.2,287.7,0,250,73.8,7.5,7.6,NA,NA
"36",1,1,-35,2008-06-24 13:00:00,37.428,-123.416,0.6,2008-06-26 00:00:00,33.995638,-117.493304,10,1006.5,286.5,287.1,0,250,76,7.4,7.5,NA,NA
"37",1,1,-36,2008-06-24 12:00:00,37.629,-123.609,0.9,2008-06-26 00:00:00,33.995638,-117.493304,10,1005.7,286.1,286.6,0,250,77.5,7.3,7.4,NA,NA
"38",1,1,-37,2008-06-24 11:00:00,37.85,-123.804,1.5,2008-06-26 00:00:00,33.995638,-117.493304,10,1004.6,286.3,286.7,0,250,76.9,7.3,7.4,NA,NA
"39",1,1,-38,2008-06-24 10:00:00,38.092,-124.007,2.3,2008-06-26 00:00:00,33.995638,-117.493304,10,1004,286.4,286.7,0,250,76.6,7.3,7.4,NA,NA
"40",1,1,-39,2008-06-24 09:00:00,38.355,-124.212,3.3,2008-06-26 00:00:00,33.995638,-117.493304,10,1003.7,286.4,286.6,0,250,76.6,7.3,7.4,NA,NA
"41",1,1,-40,2008-06-24 08:00:00,38.641,-124.416,4.6,2008-06-26 00:00:00,33.995638,-117.493304,10,1003.9,286.3,286.6,0,250,76.9,7.3,7.4,NA,NA
"42",2,1,0,2008-06-26 12:00:00,33.996,-117.493,10,2008-06-26 12:00:00,33.995638,-117.493304,10,941.2,296.1,290.9,0,250,59,7.9,8,NA,NA
