"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2020-08-19 00:00:00,34.67,-118.131,10,2020-08-19 00:00:00,34.669739,-118.130511,10,935.1,314.3,308.3,0,481.5,26.2,9.9,10.1,NA,NA
"2",1,1,-1,2020-08-18 23:00:00,34.602,-118.278,9.8,2020-08-19 00:00:00,34.669739,-118.130511,10,940,312.8,307.2,0,434.6,29.2,10.4,10.5,NA,NA
"3",1,1,-2,2020-08-18 22:00:00,34.55,-118.414,9.6,2020-08-19 00:00:00,34.669739,-118.130511,10,944.3,311.3,306.2,0,395.3,32.2,10.7,10.9,NA,NA
"4",1,1,-3,2020-08-18 21:00:00,34.512,-118.536,9.4,2020-08-19 00:00:00,34.669739,-118.130511,10,948,310,305.2,0,363.1,35.1,11,11.2,NA,NA
"5",1,1,-4,2020-08-18 20:00:00,34.485,-118.644,9.2,2020-08-19 00:00:00,34.669739,-118.130511,10,951.1,308.7,304.2,0,336.4,37.9,11.2,11.4,NA,NA
"6",1,1,-5,2020-08-18 19:00:00,34.469,-118.736,9,2020-08-19 00:00:00,34.669739,-118.130511,10,953.6,307.5,303.3,0,314.2,40.6,11.3,11.5,NA,NA
"7",1,1,-6,2020-08-18 18:00:00,34.461,-118.811,8.8,2020-08-19 00:00:00,34.669739,-118.130511,10,955.7,306.5,302.4,0,295.5,43,11.4,11.6,NA,NA
"8",1,1,-7,2020-08-18 17:00:00,34.467,-118.865,8.7,2020-08-19 00:00:00,34.669739,-118.130511,10,956.4,305.2,301.2,0,286.3,46.4,11.5,11.7,NA,NA
"9",1,1,-8,2020-08-18 16:00:00,34.492,-118.894,8.7,2020-08-19 00:00:00,34.669739,-118.130511,10,956.2,304.2,300.2,0,278.6,49.3,11.4,11.7,NA,NA
"10",1,1,-9,2020-08-18 15:00:00,34.536,-118.898,8.8,2020-08-19 00:00:00,34.669739,-118.130511,10,955.3,303.3,299.2,0,271.9,51.7,11.4,11.6,NA,NA
"11",1,1,-10,2020-08-18 14:00:00,34.597,-118.874,8.9,2020-08-19 00:00:00,34.669739,-118.130511,10,953.5,302.5,298.3,0,265.3,53.8,11.2,11.4,NA,NA
"12",1,1,-11,2020-08-18 13:00:00,34.677,-118.82,9.2,2020-08-19 00:00:00,34.669739,-118.130511,10,950.7,301.8,297.4,0,258.3,55.7,11,11.2,NA,NA
"13",1,1,-12,2020-08-18 12:00:00,34.777,-118.733,9.6,2020-08-19 00:00:00,34.669739,-118.130511,10,946.9,301.2,296.5,0,250,57.4,10.8,10.9,NA,NA
"14",1,1,-13,2020-08-18 11:00:00,34.877,-118.639,9.9,2020-08-19 00:00:00,34.669739,-118.130511,10,943,301.7,296.7,0,250,56,10.7,10.9,NA,NA
"15",1,1,-14,2020-08-18 10:00:00,34.953,-118.571,10.1,2020-08-19 00:00:00,34.669739,-118.130511,10,940.1,302.2,296.8,0,250,55,10.6,10.8,NA,NA
"16",1,1,-15,2020-08-18 09:00:00,35.003,-118.532,10.2,2020-08-19 00:00:00,34.669739,-118.130511,10,938.3,302.4,296.9,0,250.1,54.5,10.6,10.8,NA,NA
"17",1,1,-16,2020-08-18 08:00:00,35.027,-118.524,10.1,2020-08-19 00:00:00,34.669739,-118.130511,10,937.4,302.6,297,0,250.7,54.4,10.6,10.8,NA,NA
"18",1,1,-17,2020-08-18 07:00:00,35.024,-118.549,10,2020-08-19 00:00:00,34.669739,-118.130511,10,938.1,302.5,296.9,0,250.6,54.9,10.7,10.9,NA,NA
"19",1,1,-18,2020-08-18 06:00:00,34.997,-118.607,9.7,2020-08-19 00:00:00,34.669739,-118.130511,10,940.2,302.2,296.8,0,250,55.9,10.8,11,NA,NA
"20",1,1,-19,2020-08-18 05:00:00,34.958,-118.688,9.3,2020-08-19 00:00:00,34.669739,-118.130511,10,942.5,303.2,298.1,0,260.5,52.9,11,11.2,NA,NA
"21",1,1,-20,2020-08-18 04:00:00,34.919,-118.781,8.9,2020-08-19 00:00:00,34.669739,-118.130511,10,944.9,304.2,299.2,0,269.1,50,11.1,11.3,NA,NA
"22",1,1,-21,2020-08-18 03:00:00,34.882,-118.886,8.5,2020-08-19 00:00:00,34.669739,-118.130511,10,947.6,305.1,300.3,0,275.8,47.3,11.2,11.4,NA,NA
"23",1,1,-22,2020-08-18 02:00:00,34.847,-119.005,8,2020-08-19 00:00:00,34.669739,-118.130511,10,950.4,305.9,301.4,0,280.3,44.7,11.2,11.4,NA,NA
"24",1,1,-23,2020-08-18 01:00:00,34.818,-119.14,7.4,2020-08-19 00:00:00,34.669739,-118.130511,10,953.4,306.5,302.3,0,282.3,42.3,11.1,11.3,NA,NA
"25",1,1,-24,2020-08-18 00:00:00,34.795,-119.293,6.7,2020-08-19 00:00:00,34.669739,-118.130511,10,956.7,307.1,303.1,0,281.6,40,11,11.2,NA,NA
"26",1,1,-25,2020-08-17 23:00:00,34.782,-119.45,6.1,2020-08-19 00:00:00,34.669739,-118.130511,10,960.4,306.1,302.5,0,274.5,41.6,11,11.2,NA,NA
"27",1,1,-26,2020-08-17 22:00:00,34.783,-119.594,5.5,2020-08-19 00:00:00,34.669739,-118.130511,10,963.7,305.3,302,0,268,42.9,11,11.2,NA,NA
"28",1,1,-27,2020-08-17 21:00:00,34.794,-119.727,4.9,2020-08-19 00:00:00,34.669739,-118.130511,10,966.6,304.6,301.6,0,262.2,43.8,10.9,11.1,NA,NA
"29",1,1,-28,2020-08-17 20:00:00,34.814,-119.849,4.5,2020-08-19 00:00:00,34.669739,-118.130511,10,969.2,304,301.3,0,256.8,44.5,10.9,11,NA,NA
"30",1,1,-29,2020-08-17 19:00:00,34.84,-119.96,4.3,2020-08-19 00:00:00,34.669739,-118.130511,10,971.6,303.5,300.9,0,251.8,45,10.7,10.9,NA,NA
"31",1,1,-30,2020-08-17 18:00:00,34.873,-120.06,4.1,2020-08-19 00:00:00,34.669739,-118.130511,10,973.5,302.9,300.6,0,250,45.6,10.6,10.8,NA,NA
"32",1,1,-31,2020-08-17 17:00:00,34.911,-120.149,4.1,2020-08-19 00:00:00,34.669739,-118.130511,10,974.3,301.5,299.2,0,250,50.4,10.9,11,NA,NA
"33",1,1,-32,2020-08-17 16:00:00,34.953,-120.226,4.3,2020-08-19 00:00:00,34.669739,-118.130511,10,974.8,300.2,298,0,250,55,11,11.2,NA,NA
"34",1,1,-33,2020-08-17 15:00:00,34.997,-120.292,4.6,2020-08-19 00:00:00,34.669739,-118.130511,10,975.1,298.9,296.7,0,250,59.4,11,11.2,NA,NA
"35",1,1,-34,2020-08-17 14:00:00,35.041,-120.347,5,2020-08-19 00:00:00,34.669739,-118.130511,10,974.7,297.7,295.5,0,250.6,63.8,11,11.2,NA,NA
"36",1,1,-35,2020-08-17 13:00:00,35.086,-120.389,5.5,2020-08-19 00:00:00,34.669739,-118.130511,10,974.1,296.6,294.3,0,250.6,68,10.9,11.1,NA,NA
"37",1,1,-36,2020-08-17 12:00:00,35.131,-120.42,6.1,2020-08-19 00:00:00,34.669739,-118.130511,10,973.3,295.5,293.2,0,250,72.1,10.7,10.9,NA,NA
"38",1,1,-37,2020-08-17 11:00:00,35.177,-120.45,6.7,2020-08-19 00:00:00,34.669739,-118.130511,10,972.8,295.9,293.5,0,250,70.7,10.7,10.9,NA,NA
"39",1,1,-38,2020-08-17 10:00:00,35.228,-120.492,7.1,2020-08-19 00:00:00,34.669739,-118.130511,10,972.5,296.2,293.8,0,250,69.4,10.7,10.9,NA,NA
"40",1,1,-39,2020-08-17 09:00:00,35.285,-120.549,7.4,2020-08-19 00:00:00,34.669739,-118.130511,10,972.4,296.5,294.1,0,250,68.1,10.7,10.9,NA,NA
"41",1,1,-40,2020-08-17 08:00:00,35.35,-120.621,7.4,2020-08-19 00:00:00,34.669739,-118.130511,10,972.6,296.8,294.3,0,250,67,10.7,10.9,NA,NA
"42",2,1,0,2020-08-19 12:00:00,34.67,-118.131,10,2020-08-19 12:00:00,34.669739,-118.130511,10,935.1,303.7,297.9,0,250,51.5,10.6,10.8,NA,NA
"43",2,1,-1,2020-08-19 11:00:00,34.689,-118.011,10.6,2020-08-19 12:00:00,34.669739,-118.130511,10,932.3,304.3,298.2,0,250,50.1,10.6,10.8,NA,NA
"44",2,1,-2,2020-08-19 10:00:00,34.69,-117.919,11.3,2020-08-19 12:00:00,34.669739,-118.130511,10,930.5,304.9,298.6,0,250,49,10.7,10.8,NA,NA
"45",2,1,-3,2020-08-19 09:00:00,34.672,-117.857,11.8,2020-08-19 12:00:00,34.669739,-118.130511,10,929.7,305.4,299,0,250,48.1,10.7,10.9,NA,NA
"46",2,1,-4,2020-08-19 08:00:00,34.637,-117.829,12.4,2020-08-19 12:00:00,34.669739,-118.130511,10,929.9,305.7,299.4,0,250,47.6,10.8,11,NA,NA
"47",2,1,-5,2020-08-19 07:00:00,34.586,-117.834,13.1,2020-08-19 12:00:00,34.669739,-118.130511,10,931.2,305.9,299.6,0,250,47.4,10.9,11.1,NA,NA
"48",2,1,-6,2020-08-19 06:00:00,34.523,-117.869,13.7,2020-08-19 12:00:00,34.669739,-118.130511,10,933.4,305.9,299.8,0,250,47.5,11.1,11.3,NA,NA
"49",2,1,-7,2020-08-19 05:00:00,34.455,-117.928,14.3,2020-08-19 12:00:00,34.669739,-118.130511,10,935.9,306.9,301.1,0,288.7,45,11.3,11.5,NA,NA
"50",2,1,-8,2020-08-19 04:00:00,34.389,-118.001,14.8,2020-08-19 12:00:00,34.669739,-118.130511,10,938.7,307.9,302.3,0,322.1,42.5,11.4,11.6,NA,NA
"51",2,1,-9,2020-08-19 03:00:00,34.325,-118.091,15.1,2020-08-19 12:00:00,34.669739,-118.130511,10,941.7,308.8,303.4,0,349.8,40.2,11.5,11.7,NA,NA
"52",2,1,-10,2020-08-19 02:00:00,34.266,-118.199,15.1,2020-08-19 12:00:00,34.669739,-118.130511,10,944.9,309.5,304.4,0,371.5,38.1,11.5,11.7,NA,NA
"53",2,1,-11,2020-08-19 01:00:00,34.211,-118.327,14.9,2020-08-19 12:00:00,34.669739,-118.130511,10,948.4,310.1,305.4,0,386.7,36.2,11.5,11.7,NA,NA
"54",2,1,-12,2020-08-19 00:00:00,34.163,-118.477,14.4,2020-08-19 12:00:00,34.669739,-118.130511,10,952,310.6,306.2,0,395.1,34.5,11.4,11.6,NA,NA
"55",2,1,-13,2020-08-18 23:00:00,34.129,-118.633,13.7,2020-08-19 12:00:00,34.669739,-118.130511,10,956.1,309.1,305.1,0,363.5,38,11.7,12,NA,NA
"56",2,1,-14,2020-08-18 22:00:00,34.11,-118.775,13,2020-08-19 12:00:00,34.669739,-118.130511,10,959.4,307.8,304,0,338.1,41.3,12,12.2,NA,NA
"57",2,1,-15,2020-08-18 21:00:00,34.105,-118.904,12.3,2020-08-19 12:00:00,34.669739,-118.130511,10,962.2,306.5,303.1,0,317.6,44.4,12.1,12.4,NA,NA
"58",2,1,-16,2020-08-18 20:00:00,34.112,-119.017,11.7,2020-08-19 12:00:00,34.669739,-118.130511,10,964.6,305.4,302.1,0,300.9,47.2,12.2,12.4,NA,NA
"59",2,1,-17,2020-08-18 19:00:00,34.129,-119.113,11.2,2020-08-19 12:00:00,34.669739,-118.130511,10,966.4,304.3,301.3,0,287.2,49.8,12.2,12.4,NA,NA
"60",2,1,-18,2020-08-18 18:00:00,34.152,-119.192,10.7,2020-08-19 12:00:00,34.669739,-118.130511,10,967.9,303.4,300.4,0,276,52.2,12.1,12.4,NA,NA
"61",2,1,-19,2020-08-18 17:00:00,34.186,-119.252,10.3,2020-08-19 12:00:00,34.669739,-118.130511,10,968.2,302.4,299.5,0,270.5,54.5,12,12.3,NA,NA
"62",2,1,-20,2020-08-18 16:00:00,34.235,-119.29,10.1,2020-08-19 12:00:00,34.669739,-118.130511,10,967.8,301.6,298.8,0,266,56.4,11.9,12.1,NA,NA
"63",2,1,-21,2020-08-18 15:00:00,34.296,-119.305,10.1,2020-08-19 12:00:00,34.669739,-118.130511,10,966.8,301,298,0,262.2,58,11.7,11.9,NA,NA
"64",2,1,-22,2020-08-18 14:00:00,34.371,-119.296,10.3,2020-08-19 12:00:00,34.669739,-118.130511,10,965.2,300.4,297.3,0,258.6,59.4,11.5,11.7,NA,NA
"65",2,1,-23,2020-08-18 13:00:00,34.46,-119.259,10.6,2020-08-19 12:00:00,34.669739,-118.130511,10,962.7,299.9,296.6,0,254.7,60.7,11.3,11.5,NA,NA
"66",2,1,-24,2020-08-18 12:00:00,34.564,-119.193,11,2020-08-19 12:00:00,34.669739,-118.130511,10,959.4,299.4,295.9,0,250,62,11,11.2,NA,NA
"67",2,1,-25,2020-08-18 11:00:00,34.665,-119.12,11.5,2020-08-19 12:00:00,34.669739,-118.130511,10,956.2,299.9,296,0,250,60.8,11,11.2,NA,NA
"68",2,1,-26,2020-08-18 10:00:00,34.746,-119.07,11.8,2020-08-19 12:00:00,34.669739,-118.130511,10,953.8,300.2,296.1,0,250,60,10.9,11.1,NA,NA
"69",2,1,-27,2020-08-18 09:00:00,34.805,-119.045,12,2020-08-19 12:00:00,34.669739,-118.130511,10,952.3,300.4,296.2,0,250,59.5,10.9,11.1,NA,NA
"70",2,1,-28,2020-08-18 08:00:00,34.841,-119.048,12,2020-08-19 12:00:00,34.669739,-118.130511,10,951.7,300.5,296.2,0,250,59.4,10.9,11.1,NA,NA
"71",2,1,-29,2020-08-18 07:00:00,34.856,-119.08,11.7,2020-08-19 12:00:00,34.669739,-118.130511,10,952.2,300.4,296.1,0,250,59.7,10.9,11.1,NA,NA
"72",2,1,-30,2020-08-18 06:00:00,34.85,-119.143,11.3,2020-08-19 12:00:00,34.669739,-118.130511,10,953.7,300.1,296,0,250,60.4,11,11.2,NA,NA
"73",2,1,-31,2020-08-18 05:00:00,34.836,-119.228,10.8,2020-08-19 12:00:00,34.669739,-118.130511,10,955.6,301.1,297.2,0,255.9,57.4,11.1,11.3,NA,NA
"74",2,1,-32,2020-08-18 04:00:00,34.823,-119.327,10.3,2020-08-19 12:00:00,34.669739,-118.130511,10,957.6,302,298.2,0,260.1,54.5,11.2,11.4,NA,NA
"75",2,1,-33,2020-08-18 03:00:00,34.813,-119.442,9.8,2020-08-19 12:00:00,34.669739,-118.130511,10,960,302.8,299.2,0,262.6,51.7,11.3,11.5,NA,NA
"76",2,1,-34,2020-08-18 02:00:00,34.807,-119.574,9.2,2020-08-19 12:00:00,34.669739,-118.130511,10,962.5,303.5,300.2,0,262.8,48.9,11.3,11.5,NA,NA
"77",2,1,-35,2020-08-18 01:00:00,34.806,-119.724,8.5,2020-08-19 12:00:00,34.669739,-118.130511,10,965.3,304.1,301,0,260.3,46.3,11.2,11.4,NA,NA
"78",2,1,-36,2020-08-18 00:00:00,34.812,-119.895,7.7,2020-08-19 12:00:00,34.669739,-118.130511,10,968.4,304.6,301.8,0,254.7,43.7,11,11.2,NA,NA
"79",2,1,-37,2020-08-17 23:00:00,34.829,-120.071,6.9,2020-08-19 12:00:00,34.669739,-118.130511,10,972,303.7,301.2,0,250,45,10.9,11.1,NA,NA
"80",2,1,-38,2020-08-17 22:00:00,34.86,-120.237,6.1,2020-08-19 12:00:00,34.669739,-118.130511,10,975.1,302.8,300.6,0,250,46.4,10.8,11,NA,NA
"81",2,1,-39,2020-08-17 21:00:00,34.904,-120.391,5.5,2020-08-19 12:00:00,34.669739,-118.130511,10,977.9,302,300.1,0,250,47.6,10.7,10.9,NA,NA
"82",2,1,-40,2020-08-17 20:00:00,34.961,-120.534,5,2020-08-19 12:00:00,34.669739,-118.130511,10,980.4,301.3,299.6,0,250,48.6,10.6,10.8,NA,NA
