"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2020-09-14 00:00:00,34,-117.416,10,2020-09-14 00:00:00,33.99958,-117.41601,10,941.2,305.2,299.9,0,275.2,32.5,7.5,7.6,NA,NA
"2",1,1,-1,2020-09-13 23:00:00,33.985,-117.512,9.9,2020-09-14 00:00:00,33.99958,-117.41601,10,942.3,304.7,299.5,0,285.3,34,7.7,7.8,NA,NA
"3",1,1,-2,2020-09-13 22:00:00,33.98,-117.597,9.8,2020-09-14 00:00:00,33.99958,-117.41601,10,944.2,304.2,299.2,0,318,36,8,8.1,NA,NA
"4",1,1,-3,2020-09-13 21:00:00,33.985,-117.668,9.6,2020-09-14 00:00:00,33.99958,-117.41601,10,945.6,303.8,298.9,0,349.3,37.7,8.2,8.3,NA,NA
"5",1,1,-4,2020-09-13 20:00:00,33.999,-117.726,9.4,2020-09-14 00:00:00,33.99958,-117.41601,10,946.5,303.4,298.6,0,380.4,39,8.3,8.4,NA,NA
"6",1,1,-5,2020-09-13 19:00:00,34.023,-117.768,9.1,2020-09-14 00:00:00,33.99958,-117.41601,10,946.9,303.2,298.4,0,412.5,39.9,8.4,8.5,NA,NA
"7",1,1,-6,2020-09-13 18:00:00,34.055,-117.794,8.8,2020-09-14 00:00:00,33.99958,-117.41601,10,946.9,303.1,298.3,0,446.8,40.4,8.4,8.6,NA,NA
"8",1,1,-7,2020-09-13 17:00:00,34.096,-117.807,8.5,2020-09-14 00:00:00,33.99958,-117.41601,10,945.8,302,297.1,0,417.3,44.7,8.7,8.8,NA,NA
"9",1,1,-8,2020-09-13 16:00:00,34.146,-117.812,8.2,2020-09-14 00:00:00,33.99958,-117.41601,10,944.3,300.9,295.9,0,387.8,48.8,8.9,9,NA,NA
"10",1,1,-9,2020-09-13 15:00:00,34.207,-117.808,8,2020-09-14 00:00:00,33.99958,-117.41601,10,942.4,299.8,294.7,0,357.3,52.7,8.9,9,NA,NA
"11",1,1,-10,2020-09-13 14:00:00,34.279,-117.794,7.8,2020-09-14 00:00:00,33.99958,-117.41601,10,940.1,298.8,293.5,0,325.1,56.3,8.8,8.9,NA,NA
"12",1,1,-11,2020-09-13 13:00:00,34.363,-117.768,7.6,2020-09-14 00:00:00,33.99958,-117.41601,10,937.2,297.7,292.2,0,289.8,59.5,8.6,8.8,NA,NA
"13",1,1,-12,2020-09-13 12:00:00,34.462,-117.73,7.5,2020-09-14 00:00:00,33.99958,-117.41601,10,933.7,296.6,290.8,0,250,62.5,8.4,8.5,NA,NA
