"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2020-09-14 00:00:00,33.792,-118.175,10,2020-09-14 00:00:00,33.79236,-118.17533,10,957.1,301.4,297.6,0,250.4,45.6,9,9.2,NA,NA
"2",1,1,-1,2020-09-13 23:00:00,33.8,-118.316,9.5,2020-09-14 00:00:00,33.79236,-118.17533,10,959.4,300.8,297.2,0,270.9,48.2,9.3,9.4,NA,NA
"3",1,1,-2,2020-09-13 22:00:00,33.817,-118.446,8.9,2020-09-14 00:00:00,33.79236,-118.17533,10,961.4,300.2,296.8,0,289.1,50.5,9.5,9.6,NA,NA
"4",1,1,-3,2020-09-13 21:00:00,33.842,-118.564,8.2,2020-09-14 00:00:00,33.79236,-118.17533,10,963.1,299.8,296.5,0,305.3,52.3,9.6,9.8,NA,NA
"5",1,1,-4,2020-09-13 20:00:00,33.876,-118.671,7.6,2020-09-14 00:00:00,33.79236,-118.17533,10,964.4,299.4,296.2,0,319.9,53.7,9.7,9.9,NA,NA
"6",1,1,-5,2020-09-13 19:00:00,33.916,-118.764,7,2020-09-14 00:00:00,33.79236,-118.17533,10,965.4,299.1,296,0,333.7,54.7,9.8,9.9,NA,NA
"7",1,1,-6,2020-09-13 18:00:00,33.965,-118.844,6.4,2020-09-14 00:00:00,33.79236,-118.17533,10,966,298.9,295.9,0,347.1,55.3,9.8,10,NA,NA
"8",1,1,-7,2020-09-13 17:00:00,34.02,-118.914,5.8,2020-09-14 00:00:00,33.79236,-118.17533,10,965.7,298,295,0,328.9,58.8,9.9,10,NA,NA
"9",1,1,-8,2020-09-13 16:00:00,34.08,-118.977,5.3,2020-09-14 00:00:00,33.79236,-118.17533,10,965.3,297.2,294.1,0,311.8,62.1,9.9,10,NA,NA
"10",1,1,-9,2020-09-13 15:00:00,34.146,-119.034,4.9,2020-09-14 00:00:00,33.79236,-118.17533,10,964.6,296.3,293.2,0,295.6,65.3,9.8,10,NA,NA
"11",1,1,-10,2020-09-13 14:00:00,34.218,-119.082,4.5,2020-09-14 00:00:00,33.79236,-118.17533,10,963.8,295.5,292.3,0,280.2,68.3,9.8,9.9,NA,NA
"12",1,1,-11,2020-09-13 13:00:00,34.296,-119.12,4.2,2020-09-14 00:00:00,33.79236,-118.17533,10,962.7,294.7,291.4,0,265.1,71.3,9.6,9.8,NA,NA
"13",1,1,-12,2020-09-13 12:00:00,34.379,-119.149,4,2020-09-14 00:00:00,33.79236,-118.17533,10,961.3,293.9,290.5,0,250,74.3,9.5,9.6,NA,NA
"14",1,1,-13,2020-09-13 11:00:00,34.464,-119.173,3.8,2020-09-14 00:00:00,33.79236,-118.17533,10,960.3,294,290.6,0,250,74.1,9.5,9.6,NA,NA
"15",1,1,-14,2020-09-13 10:00:00,34.545,-119.204,3.7,2020-09-14 00:00:00,33.79236,-118.17533,10,959.4,294.1,290.6,0,250,73.9,9.5,9.7,NA,NA
"16",1,1,-15,2020-09-13 09:00:00,34.622,-119.241,3.6,2020-09-14 00:00:00,33.79236,-118.17533,10,958.8,294.3,290.7,0,250,74,9.6,9.7,NA,NA
"17",1,1,-16,2020-09-13 08:00:00,34.693,-119.286,3.5,2020-09-14 00:00:00,33.79236,-118.17533,10,958.5,294.4,290.8,0,250,74.1,9.6,9.8,NA,NA
"18",1,1,-17,2020-09-13 07:00:00,34.76,-119.338,3.5,2020-09-14 00:00:00,33.79236,-118.17533,10,958.4,294.4,290.8,0,250,74.5,9.7,9.9,NA,NA
"19",1,1,-18,2020-09-13 06:00:00,34.823,-119.399,3.4,2020-09-14 00:00:00,33.79236,-118.17533,10,958.6,294.4,290.9,0,250,75,9.8,10,NA,NA
"20",1,1,-19,2020-09-13 05:00:00,34.877,-119.469,3.4,2020-09-14 00:00:00,33.79236,-118.17533,10,959,295.6,292,0,262.1,69.9,9.8,10,NA,NA
"21",1,1,-20,2020-09-13 04:00:00,34.918,-119.55,3.3,2020-09-14 00:00:00,33.79236,-118.17533,10,959.8,296.7,293.2,0,270.8,64.8,9.8,10,NA,NA
"22",1,1,-21,2020-09-13 03:00:00,34.945,-119.643,3.3,2020-09-14 00:00:00,33.79236,-118.17533,10,961.2,297.8,294.4,0,275,59.8,9.7,9.9,NA,NA
"23",1,1,-22,2020-09-13 02:00:00,34.959,-119.75,3.3,2020-09-14 00:00:00,33.79236,-118.17533,10,963.1,298.8,295.5,0,273.5,55,9.6,9.7,NA,NA
"24",1,1,-23,2020-09-13 01:00:00,34.96,-119.872,3.4,2020-09-14 00:00:00,33.79236,-118.17533,10,965.5,299.6,296.6,0,265,50.4,9.3,9.5,NA,NA
