"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2020-09-13 00:00:00,33.901,-118.205,10,2020-09-13 00:00:00,33.901389,-118.205,10,954.1,303.3,299.2,0,394,43.7,9.6,9.7,NA,NA
"2",1,1,-1,2020-09-12 23:00:00,33.919,-118.343,9.6,2020-09-13 00:00:00,33.901389,-118.205,10,956.4,302.5,298.6,0,384.8,46,9.7,9.9,NA,NA
"3",1,1,-2,2020-09-12 22:00:00,33.945,-118.472,9.2,2020-09-13 00:00:00,33.901389,-118.205,10,958.4,301.8,298.1,0,376.7,48,9.8,10,NA,NA
"4",1,1,-3,2020-09-12 21:00:00,33.98,-118.59,8.8,2020-09-13 00:00:00,33.901389,-118.205,10,960,301.2,297.6,0,369.7,49.7,9.8,10,NA,NA
"5",1,1,-4,2020-09-12 20:00:00,34.023,-118.699,8.5,2020-09-13 00:00:00,33.901389,-118.205,10,961.3,300.6,297.2,0,363.7,51.2,9.9,10,NA,NA
"6",1,1,-5,2020-09-12 19:00:00,34.076,-118.797,8.2,2020-09-13 00:00:00,33.901389,-118.205,10,962.3,300.2,296.8,0,358.8,52.3,9.8,10,NA,NA
"7",1,1,-6,2020-09-12 18:00:00,34.138,-118.884,8,2020-09-13 00:00:00,33.901389,-118.205,10,962.9,299.7,296.4,0,354.9,53.1,9.8,9.9,NA,NA
"8",1,1,-7,2020-09-12 17:00:00,34.206,-118.959,8,2020-09-13 00:00:00,33.901389,-118.205,10,962.8,298.8,295.5,0,334.9,56.4,9.8,9.9,NA,NA
"9",1,1,-8,2020-09-12 16:00:00,34.276,-119.021,8.2,2020-09-13 00:00:00,33.901389,-118.205,10,962.5,297.8,294.5,0,316.5,59.6,9.7,9.9,NA,NA
"10",1,1,-9,2020-09-12 15:00:00,34.346,-119.068,8.5,2020-09-13 00:00:00,33.901389,-118.205,10,961.9,296.9,293.6,0,299.4,62.7,9.7,9.8,NA,NA
"11",1,1,-10,2020-09-12 14:00:00,34.418,-119.099,9.1,2020-09-13 00:00:00,33.901389,-118.205,10,961,296,292.6,0,283,65.7,9.6,9.7,NA,NA
"12",1,1,-11,2020-09-12 13:00:00,34.49,-119.112,9.8,2020-09-13 00:00:00,33.901389,-118.205,10,959.9,295.1,291.6,0,266.9,68.8,9.4,9.6,NA,NA
"13",1,1,-12,2020-09-12 12:00:00,34.563,-119.105,10.6,2020-09-13 00:00:00,33.901389,-118.205,10,958.2,294.2,290.5,0,250,71.9,9.2,9.4,NA,NA
"14",1,1,-13,2020-09-12 11:00:00,34.634,-119.093,11.6,2020-09-13 00:00:00,33.901389,-118.205,10,956.5,294.4,290.7,0,250,71.2,9.2,9.3,NA,NA
"15",1,1,-14,2020-09-12 10:00:00,34.703,-119.091,12.7,2020-09-13 00:00:00,33.901389,-118.205,10,955.1,294.7,290.8,0,250,70.6,9.2,9.4,NA,NA
"16",1,1,-15,2020-09-12 09:00:00,34.768,-119.101,13.8,2020-09-13 00:00:00,33.901389,-118.205,10,954,294.9,291,0,250,70.1,9.3,9.4,NA,NA
"17",1,1,-16,2020-09-12 08:00:00,34.829,-119.125,15.1,2020-09-13 00:00:00,33.901389,-118.205,10,953.3,295.2,291.1,0,250,69.9,9.3,9.5,NA,NA
"18",1,1,-17,2020-09-12 07:00:00,34.886,-119.164,16.5,2020-09-13 00:00:00,33.901389,-118.205,10,952.9,295.3,291.2,0,250,69.9,9.4,9.6,NA,NA
"19",1,1,-18,2020-09-12 06:00:00,34.941,-119.218,18,2020-09-13 00:00:00,33.901389,-118.205,10,952.9,295.5,291.4,0,250,70.1,9.5,9.7,NA,NA
"20",1,1,-19,2020-09-12 05:00:00,34.987,-119.286,19.5,2020-09-13 00:00:00,33.901389,-118.205,10,953.4,296.3,292.2,0,255.8,66,9.4,9.6,NA,NA
"21",1,1,-20,2020-09-12 04:00:00,35.02,-119.363,20.9,2020-09-13 00:00:00,33.901389,-118.205,10,954.1,297.1,293,0,261.6,62.1,9.3,9.5,NA,NA
"22",1,1,-21,2020-09-12 03:00:00,35.038,-119.451,22.2,2020-09-13 00:00:00,33.901389,-118.205,10,955.4,297.8,293.9,0,266.4,58.3,9.2,9.4,NA,NA
"23",1,1,-22,2020-09-12 02:00:00,35.043,-119.55,23.3,2020-09-13 00:00:00,33.901389,-118.205,10,957.4,298.4,294.7,0,268.2,54.8,9.1,9.2,NA,NA
"24",1,1,-23,2020-09-12 01:00:00,35.034,-119.66,24.2,2020-09-13 00:00:00,33.901389,-118.205,10,960,299,295.5,0,266.5,51.4,8.9,9.1,NA,NA
"25",1,1,-24,2020-09-12 00:00:00,35.011,-119.781,24.8,2020-09-13 00:00:00,33.901389,-118.205,10,963.3,299.4,296.2,0,261.4,48.2,8.7,8.9,NA,NA
"26",1,1,-25,2020-09-11 23:00:00,34.989,-119.902,25.3,2020-09-13 00:00:00,33.901389,-118.205,10,966.5,298.8,295.9,0,256.3,50.1,8.9,9,NA,NA
"27",1,1,-26,2020-09-11 22:00:00,34.981,-120.015,26.3,2020-09-13 00:00:00,33.901389,-118.205,10,969,298.3,295.6,0,250,51.7,9,9.1,NA,NA
"28",1,1,-27,2020-09-11 21:00:00,34.989,-120.118,27.5,2020-09-13 00:00:00,33.901389,-118.205,10,971,297.8,295.3,0,250,53.1,9,9.1,NA,NA
"29",1,1,-28,2020-09-11 20:00:00,35.011,-120.211,29.3,2020-09-13 00:00:00,33.901389,-118.205,10,972.4,297.4,295,0,250,54.1,9,9.2,NA,NA
"30",1,1,-29,2020-09-11 19:00:00,35.045,-120.296,31.5,2020-09-13 00:00:00,33.901389,-118.205,10,973.2,297.1,294.7,0,250,55,9,9.1,NA,NA
