"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2007-10-25 00:00:00,34.194,-116.914,10,2007-10-25 00:00:00,34.193925,-116.914063,10,938.8,307.2,301.7,0,722.3,12.8,3.3,3.3,NA,NA
"2",1,1,-1,2007-10-24 23:00:00,34.162,-116.9,9.9,2007-10-25 00:00:00,34.193925,-116.914063,10,940.3,306.3,300.9,0,656.8,13.9,3.4,3.5,NA,NA
"3",1,1,-2,2007-10-24 22:00:00,34.141,-116.853,9.7,2007-10-25 00:00:00,34.193925,-116.914063,10,941.6,305.5,300.2,0,593.9,15,3.5,3.6,NA,NA
"4",1,1,-3,2007-10-24 21:00:00,34.129,-116.771,9.5,2007-10-25 00:00:00,34.193925,-116.914063,10,942.4,304.6,299.4,0,533.3,16.1,3.6,3.6,NA,NA
"5",1,1,-4,2007-10-24 20:00:00,34.127,-116.655,9.2,2007-10-25 00:00:00,34.193925,-116.914063,10,943,303.8,298.7,0,473.6,17,3.7,3.7,NA,NA
"6",1,1,-5,2007-10-24 19:00:00,34.136,-116.505,9,2007-10-25 00:00:00,34.193925,-116.914063,10,943.2,303,297.9,0,413.3,17.9,3.7,3.7,NA,NA
"7",1,1,-6,2007-10-24 18:00:00,34.157,-116.322,8.7,2007-10-25 00:00:00,34.193925,-116.914063,10,943,302.2,297.2,0,351.2,18.7,3.7,3.7,NA,NA
"8",1,1,-7,2007-10-24 17:00:00,34.197,-116.121,8.4,2007-10-25 00:00:00,34.193925,-116.914063,10,941.4,301.4,296.2,0,337.9,19.8,3.7,3.7,NA,NA
"9",1,1,-8,2007-10-24 16:00:00,34.265,-115.913,8.3,2007-10-25 00:00:00,34.193925,-116.914063,10,939,300.6,295.2,0,323.3,20.9,3.7,3.7,NA,NA
"10",1,1,-9,2007-10-24 15:00:00,34.365,-115.696,8.2,2007-10-25 00:00:00,34.193925,-116.914063,10,935.9,299.8,294.1,0,307.2,22.1,3.6,3.7,NA,NA
"11",1,1,-10,2007-10-24 14:00:00,34.5,-115.469,8.2,2007-10-25 00:00:00,34.193925,-116.914063,10,931.9,298.9,292.9,0,289.4,23.5,3.6,3.6,NA,NA
"12",1,1,-11,2007-10-24 13:00:00,34.674,-115.231,8.3,2007-10-25 00:00:00,34.193925,-116.914063,10,926.9,298,291.6,0,270.1,25.2,3.6,3.6,NA,NA
"13",1,1,-12,2007-10-24 12:00:00,34.891,-114.983,8.5,2007-10-25 00:00:00,34.193925,-116.914063,10,920.6,297.1,290.2,0,250,27.5,3.6,3.6,NA,NA
"14",1,1,-13,2007-10-24 11:00:00,35.116,-114.737,8.6,2007-10-25 00:00:00,34.193925,-116.914063,10,911.5,296.9,289.1,0,250,30.7,3.8,3.8,NA,NA
"15",1,1,-14,2007-10-24 10:00:00,35.308,-114.504,8.7,2007-10-25 00:00:00,34.193925,-116.914063,10,902.9,296.6,288.1,0,250,34,3.9,4,NA,NA
"16",1,1,-15,2007-10-24 09:00:00,35.468,-114.281,8.8,2007-10-25 00:00:00,34.193925,-116.914063,10,896.1,296.4,287.2,0,250,36.6,4.1,4.1,NA,NA
"17",1,1,-16,2007-10-24 08:00:00,35.598,-114.067,8.9,2007-10-25 00:00:00,34.193925,-116.914063,10,890.6,296.3,286.6,0,250,38.7,4.1,4.2,NA,NA
"18",1,1,-17,2007-10-24 07:00:00,35.701,-113.859,9,2007-10-25 00:00:00,34.193925,-116.914063,10,886.4,296.1,286,0,250,40.3,4.2,4.2,NA,NA
"19",1,1,-18,2007-10-24 06:00:00,35.777,-113.659,9,2007-10-25 00:00:00,34.193925,-116.914063,10,883.3,296,285.6,0,250,41.7,4.2,4.3,NA,NA
"20",1,1,-19,2007-10-24 05:00:00,35.839,-113.464,9,2007-10-25 00:00:00,34.193925,-116.914063,10,880.6,297.6,286.9,0,282.8,39.5,4.4,4.4,NA,NA
"21",1,1,-20,2007-10-24 04:00:00,35.899,-113.278,9.1,2007-10-25 00:00:00,34.193925,-116.914063,10,878,299.2,288.2,0,318.7,36.9,4.4,4.5,NA,NA
"22",1,1,-21,2007-10-24 03:00:00,35.959,-113.098,9.2,2007-10-25 00:00:00,34.193925,-116.914063,10,875.7,300.9,289.6,0,357.2,33.9,4.5,4.5,NA,NA
"23",1,1,-22,2007-10-24 02:00:00,36.022,-112.927,9.3,2007-10-25 00:00:00,34.193925,-116.914063,10,873.4,302.7,291.1,0,397.7,30.5,4.5,4.5,NA,NA
"24",1,1,-23,2007-10-24 01:00:00,36.089,-112.763,9.4,2007-10-25 00:00:00,34.193925,-116.914063,10,871.1,304.5,292.7,0,439.3,26.9,4.3,4.4,NA,NA
"25",1,1,-24,2007-10-24 00:00:00,36.162,-112.607,9.5,2007-10-25 00:00:00,34.193925,-116.914063,10,868.9,306.4,294.2,0,481.3,23,4.1,4.1,NA,NA
"26",1,1,-25,2007-10-23 23:00:00,36.242,-112.459,9.7,2007-10-25 00:00:00,34.193925,-116.914063,10,866.6,305.1,292.8,0,444.4,25.6,4.2,4.2,NA,NA
"27",1,1,-26,2007-10-23 22:00:00,36.328,-112.318,9.8,2007-10-25 00:00:00,34.193925,-116.914063,10,862.5,303.9,291.3,0,405.6,28.2,4.2,4.2,NA,NA
"28",1,1,-27,2007-10-23 21:00:00,36.418,-112.185,9.9,2007-10-25 00:00:00,34.193925,-116.914063,10,858.6,302.8,289.8,0,367,30.9,4.2,4.2,NA,NA
"29",1,1,-28,2007-10-23 20:00:00,36.51,-112.059,10.1,2007-10-25 00:00:00,34.193925,-116.914063,10,854.9,301.6,288.4,0,329.4,33.6,4.2,4.2,NA,NA
"30",1,1,-29,2007-10-23 19:00:00,36.602,-111.94,10.2,2007-10-25 00:00:00,34.193925,-116.914063,10,851.4,300.5,287,0,293.4,36.2,4.2,4.2,NA,NA
"31",1,1,-30,2007-10-23 18:00:00,36.692,-111.828,10.4,2007-10-25 00:00:00,34.193925,-116.914063,10,848.2,299.4,285.6,0,259.4,38.9,4.1,4.1,NA,NA
"32",1,1,-31,2007-10-23 17:00:00,36.784,-111.718,10.6,2007-10-25 00:00:00,34.193925,-116.914063,10,844.9,298,284,0,258.1,43,4.1,4.1,NA,NA
"33",1,1,-32,2007-10-23 16:00:00,36.882,-111.609,10.8,2007-10-25 00:00:00,34.193925,-116.914063,10,841.6,296.6,282.3,0,256.3,47.4,4,4.1,NA,NA
"34",1,1,-33,2007-10-23 15:00:00,36.985,-111.499,11.2,2007-10-25 00:00:00,34.193925,-116.914063,10,838.2,295.2,280.6,0,254.5,52.1,4,4,NA,NA
"35",1,1,-34,2007-10-23 14:00:00,37.093,-111.388,11.7,2007-10-25 00:00:00,34.193925,-116.914063,10,834.9,293.7,278.9,0,252.6,57,3.9,3.9,NA,NA
"36",1,1,-35,2007-10-23 13:00:00,37.203,-111.277,12.2,2007-10-25 00:00:00,34.193925,-116.914063,10,831.5,292.3,277.3,0,251,62.1,3.8,3.8,NA,NA
"37",1,1,-36,2007-10-23 12:00:00,37.317,-111.163,13,2007-10-25 00:00:00,34.193925,-116.914063,10,828.3,290.9,275.6,0,250,67.4,3.7,3.7,NA,NA
"38",1,1,-37,2007-10-23 11:00:00,37.427,-111.05,13.9,2007-10-25 00:00:00,34.193925,-116.914063,10,825,290.9,275.3,0,250,67.7,3.6,3.6,NA,NA
"39",1,1,-38,2007-10-23 10:00:00,37.531,-110.938,15,2007-10-25 00:00:00,34.193925,-116.914063,10,822.4,290.8,275,0,250,67.6,3.6,3.6,NA,NA
"40",1,1,-39,2007-10-23 09:00:00,37.629,-110.83,16.4,2007-10-25 00:00:00,34.193925,-116.914063,10,820.8,290.8,274.8,0,250,67.1,3.5,3.5,NA,NA
"41",1,1,-40,2007-10-23 08:00:00,37.719,-110.73,18,2007-10-25 00:00:00,34.193925,-116.914063,10,819.3,290.7,274.6,0,250,66.8,3.4,3.4,NA,NA
"42",2,1,0,2007-10-25 12:00:00,34.194,-116.914,10,2007-10-25 12:00:00,34.193925,-116.914063,10,937.3,297.2,291.7,0,250.2,27.8,3.9,3.9,NA,NA
"43",2,1,-1,2007-10-25 11:00:00,34.253,-116.768,9.6,2007-10-25 12:00:00,34.193925,-116.914063,10,935.8,298.2,292.6,0,260.1,25.8,3.8,3.9,NA,NA
"44",2,1,-2,2007-10-25 10:00:00,34.297,-116.629,9.2,2007-10-25 12:00:00,34.193925,-116.914063,10,934.7,299.3,293.5,0,269,23.8,3.8,3.8,NA,NA
"45",2,1,-3,2007-10-25 09:00:00,34.322,-116.498,8.8,2007-10-25 12:00:00,34.193925,-116.914063,10,934.1,300.3,294.5,0,276.6,21.9,3.7,3.7,NA,NA
"46",2,1,-4,2007-10-25 08:00:00,34.327,-116.375,8.5,2007-10-25 12:00:00,34.193925,-116.914063,10,934,301.3,295.4,0,282.6,20.1,3.6,3.6,NA,NA
