"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2020-09-16 00:00:00,33.901,-118.205,10,2020-09-16 00:00:00,33.901389,-118.205,10,959.1,303.2,299.5,0,299,43.4,9.6,9.8,NA,NA
"2",1,1,-1,2020-09-15 23:00:00,33.907,-118.335,9.8,2020-09-16 00:00:00,33.901389,-118.205,10,961.4,302.4,298.9,0,295.7,45.9,9.8,10,NA,NA
"3",1,1,-2,2020-09-15 22:00:00,33.917,-118.455,9.7,2020-09-16 00:00:00,33.901389,-118.205,10,963.4,301.6,298.3,0,292.7,48.3,9.9,10.1,NA,NA
"4",1,1,-3,2020-09-15 21:00:00,33.932,-118.566,9.6,2020-09-16 00:00:00,33.901389,-118.205,10,965.2,300.9,297.8,0,290,50.4,10,10.2,NA,NA
"5",1,1,-4,2020-09-15 20:00:00,33.95,-118.669,9.5,2020-09-16 00:00:00,33.901389,-118.205,10,966.7,300.2,297.2,0,287.6,52.4,10.1,10.3,NA,NA
"6",1,1,-5,2020-09-15 19:00:00,33.972,-118.764,9.6,2020-09-16 00:00:00,33.901389,-118.205,10,968.1,299.6,296.8,0,285.4,54.3,10.1,10.3,NA,NA
"7",1,1,-6,2020-09-15 18:00:00,33.997,-118.851,9.7,2020-09-16 00:00:00,33.901389,-118.205,10,969.4,299,296.3,0,283.5,55.9,10.1,10.3,NA,NA
"8",1,1,-7,2020-09-15 17:00:00,34.027,-118.929,9.9,2020-09-16 00:00:00,33.901389,-118.205,10,969.8,298.1,295.4,0,276.5,58.9,10.1,10.3,NA,NA
"9",1,1,-8,2020-09-15 16:00:00,34.063,-118.995,10.1,2020-09-16 00:00:00,33.901389,-118.205,10,969.8,297.3,294.6,0,270.4,61.6,10.1,10.2,NA,NA
"10",1,1,-9,2020-09-15 15:00:00,34.106,-119.047,10.5,2020-09-16 00:00:00,33.901389,-118.205,10,969.5,296.5,293.8,0,264.9,64.2,10,10.1,NA,NA
"11",1,1,-10,2020-09-15 14:00:00,34.155,-119.085,10.9,2020-09-16 00:00:00,33.901389,-118.205,10,968.8,295.7,293,0,259.8,66.6,9.8,10,NA,NA
"12",1,1,-11,2020-09-15 13:00:00,34.211,-119.108,11.4,2020-09-16 00:00:00,33.901389,-118.205,10,967.8,295,292.2,0,255,68.9,9.7,9.9,NA,NA
"13",1,1,-12,2020-09-15 12:00:00,34.274,-119.114,12.1,2020-09-16 00:00:00,33.901389,-118.205,10,966.3,294.3,291.4,0,250,71.1,9.5,9.7,NA,NA
"14",1,1,-13,2020-09-15 11:00:00,34.341,-119.116,12.7,2020-09-16 00:00:00,33.901389,-118.205,10,964.9,294.6,291.6,0,250,70.3,9.6,9.7,NA,NA
"15",1,1,-14,2020-09-15 10:00:00,34.409,-119.126,13.3,2020-09-16 00:00:00,33.901389,-118.205,10,963.7,294.9,291.8,0,250,69.4,9.6,9.7,NA,NA
"16",1,1,-15,2020-09-15 09:00:00,34.475,-119.146,13.6,2020-09-16 00:00:00,33.901389,-118.205,10,962.8,295.2,292,0,250,68.5,9.6,9.7,NA,NA
"17",1,1,-16,2020-09-15 08:00:00,34.541,-119.175,13.7,2020-09-16 00:00:00,33.901389,-118.205,10,962.1,295.5,292.2,0,250,67.6,9.6,9.7,NA,NA
"18",1,1,-17,2020-09-15 07:00:00,34.607,-119.216,13.7,2020-09-16 00:00:00,33.901389,-118.205,10,961.7,295.7,292.4,0,250,66.8,9.6,9.7,NA,NA
"19",1,1,-18,2020-09-15 06:00:00,34.671,-119.267,13.5,2020-09-16 00:00:00,33.901389,-118.205,10,961.6,296,292.6,0,250,65.9,9.6,9.7,NA,NA
"20",1,1,-19,2020-09-15 05:00:00,34.728,-119.331,13.2,2020-09-16 00:00:00,33.901389,-118.205,10,961.7,296.9,293.6,0,254.8,61.9,9.6,9.7,NA,NA
"21",1,1,-20,2020-09-15 04:00:00,34.77,-119.408,12.9,2020-09-16 00:00:00,33.901389,-118.205,10,962.3,297.8,294.5,0,258.7,58.1,9.5,9.6,NA,NA
"22",1,1,-21,2020-09-15 03:00:00,34.796,-119.501,12.5,2020-09-16 00:00:00,33.901389,-118.205,10,963.5,298.6,295.3,0,261.2,54.4,9.4,9.5,NA,NA
"23",1,1,-22,2020-09-15 02:00:00,34.808,-119.611,12.2,2020-09-16 00:00:00,33.901389,-118.205,10,965.2,299.2,296.2,0,261.7,51,9.2,9.3,NA,NA
"24",1,1,-23,2020-09-15 01:00:00,34.807,-119.74,11.9,2020-09-16 00:00:00,33.901389,-118.205,10,967.6,299.8,296.9,0,259.7,47.8,9,9.1,NA,NA
"25",1,1,-24,2020-09-15 00:00:00,34.795,-119.892,11.5,2020-09-16 00:00:00,33.901389,-118.205,10,970.6,300.2,297.6,0,254.8,44.8,8.8,8.9,NA,NA
"26",1,1,-25,2020-09-14 23:00:00,34.785,-120.053,11.1,2020-09-16 00:00:00,33.901389,-118.205,10,974.2,299.1,296.8,0,250,48.1,9,9.1,NA,NA
"27",1,1,-26,2020-09-14 22:00:00,34.791,-120.203,10.8,2020-09-16 00:00:00,33.901389,-118.205,10,977.1,298.1,296.1,0,250,51.4,9.1,9.3,NA,NA
"28",1,1,-27,2020-09-14 21:00:00,34.812,-120.34,10.5,2020-09-16 00:00:00,33.901389,-118.205,10,979.7,297.2,295.4,0,250,54.3,9.2,9.4,NA,NA
"29",1,1,-28,2020-09-14 20:00:00,34.847,-120.466,10.3,2020-09-16 00:00:00,33.901389,-118.205,10,981.9,296.4,294.8,0,250,56.7,9.3,9.4,NA,NA
"30",1,1,-29,2020-09-14 19:00:00,34.892,-120.58,10.1,2020-09-16 00:00:00,33.901389,-118.205,10,983.8,295.7,294.3,0,250,58.7,9.3,9.4,NA,NA
"31",1,1,-30,2020-09-14 18:00:00,34.947,-120.683,10,2020-09-16 00:00:00,33.901389,-118.205,10,985.4,295,293.8,0,250,60.5,9.2,9.4,NA,NA
"32",1,1,-31,2020-09-14 17:00:00,35.008,-120.777,9.9,2020-09-16 00:00:00,33.901389,-118.205,10,986.1,294,292.8,0,250,63.7,9.1,9.3,NA,NA
