"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2007-10-27 00:00:00,34,-117.416,10,2007-10-27 00:00:00,33.99958,-117.41601,10,941.7,299.9,294.7,0,266,31.5,5.3,5.4,NA,NA
"2",1,1,-1,2007-10-26 23:00:00,33.878,-117.48,9.7,2007-10-27 00:00:00,33.99958,-117.41601,10,945.2,299.3,294.4,0,253.5,33.8,5.6,5.6,NA,NA
"3",1,1,-2,2007-10-26 22:00:00,33.77,-117.517,9.5,2007-10-27 00:00:00,33.99958,-117.41601,10,948.5,298.7,294.1,0,250,36,5.8,5.9,NA,NA
"4",1,1,-3,2007-10-26 21:00:00,33.674,-117.527,9.3,2007-10-27 00:00:00,33.99958,-117.41601,10,951.3,298.3,294,0,250,37.7,6,6.1,NA,NA
"5",1,1,-4,2007-10-26 20:00:00,33.587,-117.513,9.1,2007-10-27 00:00:00,33.99958,-117.41601,10,953.6,298,293.9,0,250,39,6.2,6.2,NA,NA
"6",1,1,-5,2007-10-26 19:00:00,33.507,-117.475,8.9,2007-10-27 00:00:00,33.99958,-117.41601,10,955.6,297.7,293.8,0,252,39.9,6.3,6.4,NA,NA
"7",1,1,-6,2007-10-26 18:00:00,33.433,-117.413,8.8,2007-10-27 00:00:00,33.99958,-117.41601,10,957.6,297.6,293.9,0,254.4,40.6,6.4,6.5,NA,NA
"8",1,1,-7,2007-10-26 17:00:00,33.367,-117.345,8.7,2007-10-27 00:00:00,33.99958,-117.41601,10,958.8,296.8,293.2,0,256.6,42.9,6.5,6.6,NA,NA
"9",1,1,-8,2007-10-26 16:00:00,33.311,-117.286,8.5,2007-10-27 00:00:00,33.99958,-117.41601,10,959.7,296.1,292.6,0,257.3,45.1,6.6,6.6,NA,NA
"10",1,1,-9,2007-10-26 15:00:00,33.265,-117.234,8.4,2007-10-27 00:00:00,33.99958,-117.41601,10,960.4,295.3,291.9,0,256.8,47.3,6.6,6.7,NA,NA
"11",1,1,-10,2007-10-26 14:00:00,33.23,-117.188,8.2,2007-10-27 00:00:00,33.99958,-117.41601,10,960.9,294.6,291.2,0,255.3,49.5,6.6,6.6,NA,NA
"12",1,1,-11,2007-10-26 13:00:00,33.204,-117.147,7.9,2007-10-27 00:00:00,33.99958,-117.41601,10,961.1,293.8,290.4,0,253,51.5,6.5,6.6,NA,NA
"13",1,1,-12,2007-10-26 12:00:00,33.188,-117.11,7.7,2007-10-27 00:00:00,33.99958,-117.41601,10,961,293.1,289.7,0,250,53.6,6.5,6.6,NA,NA
"14",1,1,-13,2007-10-26 11:00:00,33.182,-117.085,7.4,2007-10-27 00:00:00,33.99958,-117.41601,10,961.2,293.4,290.1,0,250,51.8,6.4,6.5,NA,NA
"15",1,1,-14,2007-10-26 10:00:00,33.183,-117.082,7.1,2007-10-27 00:00:00,33.99958,-117.41601,10,961.3,293.8,290.4,0,250,50.3,6.4,6.4,NA,NA
"16",1,1,-15,2007-10-26 09:00:00,33.192,-117.102,6.7,2007-10-27 00:00:00,33.99958,-117.41601,10,961.1,294.1,290.7,0,250,49,6.3,6.4,NA,NA
"17",1,1,-16,2007-10-26 08:00:00,33.209,-117.143,6.2,2007-10-27 00:00:00,33.99958,-117.41601,10,960.9,294.4,291,0,250,47.8,6.3,6.4,NA,NA
"18",1,1,-17,2007-10-26 07:00:00,33.234,-117.207,5.7,2007-10-27 00:00:00,33.99958,-117.41601,10,960.4,294.7,291.3,0,250,46.8,6.3,6.3,NA,NA
"19",1,1,-18,2007-10-26 06:00:00,33.266,-117.291,5.2,2007-10-27 00:00:00,33.99958,-117.41601,10,959.8,295,291.5,0,250,45.9,6.2,6.3,NA,NA
"20",1,1,-19,2007-10-26 05:00:00,33.295,-117.386,4.6,2007-10-27 00:00:00,33.99958,-117.41601,10,959.1,296.4,292.8,0,264.6,42.5,6.3,6.3,NA,NA
"21",1,1,-20,2007-10-26 04:00:00,33.309,-117.484,4.1,2007-10-27 00:00:00,33.99958,-117.41601,10,958.8,297.8,294.1,0,265.4,39,6.3,6.3,NA,NA
"22",1,1,-21,2007-10-26 03:00:00,33.313,-117.588,3.7,2007-10-27 00:00:00,33.99958,-117.41601,10,959.7,299,295.5,0,269.1,35.8,6.2,6.3,NA,NA
"23",1,1,-22,2007-10-26 02:00:00,33.308,-117.698,3.2,2007-10-27 00:00:00,33.99958,-117.41601,10,961.1,300.2,296.7,0,274.2,33,6.2,6.2,NA,NA
"24",1,1,-23,2007-10-26 01:00:00,33.296,-117.815,2.4,2007-10-27 00:00:00,33.99958,-117.41601,10,962.8,301.2,297.9,0,278.3,30.2,6.1,6.1,NA,NA
"25",1,1,-24,2007-10-26 00:00:00,33.279,-117.939,1.3,2007-10-27 00:00:00,33.99958,-117.41601,10,964.6,302.2,299,0,281.3,27.7,5.9,6,NA,NA
"26",1,1,-25,2007-10-25 23:00:00,33.27,-118.059,0,2007-10-27 00:00:00,33.99958,-117.41601,10,966.9,301,298.1,0,274.3,30.6,6.2,6.3,NA,NA
"27",1,1,-26,2007-10-25 22:00:00,33.282,-118.16,0,2007-10-27 00:00:00,33.99958,-117.41601,10,968.4,300,297.2,0,268.7,33.2,6.4,6.4,NA,NA
"28",1,1,-27,2007-10-25 21:00:00,33.311,-118.243,0,2007-10-27 00:00:00,33.99958,-117.41601,10,969.4,299.1,296.4,0,263.9,35.4,6.5,6.5,NA,NA
"29",1,1,-28,2007-10-25 20:00:00,33.356,-118.308,0,2007-10-27 00:00:00,33.99958,-117.41601,10,969.8,298.3,295.6,0,259.4,37.4,6.5,6.6,NA,NA
"30",1,1,-29,2007-10-25 19:00:00,33.415,-118.354,0,2007-10-27 00:00:00,33.99958,-117.41601,10,969.7,297.5,294.9,0,254.9,38.9,6.5,6.5,NA,NA
"31",1,1,-30,2007-10-25 18:00:00,33.489,-118.38,0,2007-10-27 00:00:00,33.99958,-117.41601,10,969,296.9,294.1,0,250,40.1,6.4,6.4,NA,NA
"32",1,1,-31,2007-10-25 17:00:00,33.568,-118.388,0,2007-10-27 00:00:00,33.99958,-117.41601,10,967.4,296.7,293.8,0,250,39.6,6.2,6.2,NA,NA
"33",1,1,-32,2007-10-25 16:00:00,33.644,-118.385,0,2007-10-27 00:00:00,33.99958,-117.41601,10,965.6,296.5,293.5,0,250,39,6,6,NA,NA
"34",1,1,-33,2007-10-25 15:00:00,33.719,-118.368,0,2007-10-27 00:00:00,33.99958,-117.41601,10,963.7,296.3,293.1,0,250,38.4,5.8,5.8,NA,NA
"35",1,1,-34,2007-10-25 14:00:00,33.792,-118.336,0,2007-10-27 00:00:00,33.99958,-117.41601,10,961.6,296.1,292.8,0,250,37.8,5.6,5.6,NA,NA
