"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2007-11-03 00:00:00,33.792,-118.175,10,2007-11-03 00:00:00,33.79236,-118.17533,10,959.6,297.7,294.2,0,646.3,37.2,6,6,NA,NA
"2",1,1,-1,2007-11-02 23:00:00,33.827,-118.218,9.9,2007-11-03 00:00:00,33.79236,-118.17533,10,959.9,297.1,293.5,0,591.1,38.4,5.9,6,NA,NA
"3",1,1,-2,2007-11-02 22:00:00,33.871,-118.247,9.8,2007-11-03 00:00:00,33.79236,-118.17533,10,959.9,296.4,292.9,0,537.4,39.4,5.9,5.9,NA,NA
"4",1,1,-3,2007-11-02 21:00:00,33.923,-118.261,9.8,2007-11-03 00:00:00,33.79236,-118.17533,10,959.4,295.8,292.3,0,484.3,40.2,5.7,5.8,NA,NA
"5",1,1,-4,2007-11-02 20:00:00,33.984,-118.259,9.7,2007-11-03 00:00:00,33.79236,-118.17533,10,958.5,295.3,291.6,0,429.8,40.7,5.6,5.6,NA,NA
"6",1,1,-5,2007-11-02 19:00:00,34.054,-118.24,9.7,2007-11-03 00:00:00,33.79236,-118.17533,10,957.1,294.7,291,0,371.7,41,5.4,5.5,NA,NA
"7",1,1,-6,2007-11-02 18:00:00,34.134,-118.203,9.7,2007-11-03 00:00:00,33.79236,-118.17533,10,955.2,294.2,290.3,0,307.2,41,5.2,5.2,NA,NA
"8",1,1,-7,2007-11-02 17:00:00,34.22,-118.155,9.8,2007-11-03 00:00:00,33.79236,-118.17533,10,952,293.5,289.3,0,301.5,42.2,5,5.1,NA,NA
"9",1,1,-8,2007-11-02 16:00:00,34.31,-118.105,10,2007-11-03 00:00:00,33.79236,-118.17533,10,948.6,292.8,288.4,0,294.6,43.4,4.9,4.9,NA,NA
"10",1,1,-9,2007-11-02 15:00:00,34.402,-118.054,10.3,2007-11-03 00:00:00,33.79236,-118.17533,10,945,292.1,287.3,0,286.1,44.5,4.7,4.7,NA,NA
"11",1,1,-10,2007-11-02 14:00:00,34.496,-118.002,10.6,2007-11-03 00:00:00,33.79236,-118.17533,10,941.4,291.3,286.3,0,275.9,45.5,4.5,4.5,NA,NA
"12",1,1,-11,2007-11-02 13:00:00,34.591,-117.949,11,2007-11-03 00:00:00,33.79236,-118.17533,10,937.6,290.5,285.2,0,263.9,46.5,4.3,4.3,NA,NA
"13",1,1,-12,2007-11-02 12:00:00,34.686,-117.897,11.5,2007-11-03 00:00:00,33.79236,-118.17533,10,933.8,289.7,284,0,250,47.4,4.1,4.1,NA,NA
"14",1,1,-13,2007-11-02 11:00:00,34.784,-117.844,12.1,2007-11-03 00:00:00,33.79236,-118.17533,10,930.3,289.7,283.7,0,250,47.5,4,4.1,NA,NA
"15",1,1,-14,2007-11-02 10:00:00,34.886,-117.787,12.8,2007-11-03 00:00:00,33.79236,-118.17533,10,926.5,289.7,283.4,0,250,47.7,4,4,NA,NA
"16",1,1,-15,2007-11-02 09:00:00,34.993,-117.725,13.7,2007-11-03 00:00:00,33.79236,-118.17533,10,922.4,289.6,283,0,250,47.9,3.9,3.9,NA,NA
"17",1,1,-16,2007-11-02 08:00:00,35.102,-117.658,14.7,2007-11-03 00:00:00,33.79236,-118.17533,10,916.7,289.6,282.5,0,250,48.7,3.9,3.9,NA,NA
"18",1,1,-17,2007-11-02 07:00:00,35.215,-117.586,15.9,2007-11-03 00:00:00,33.79236,-118.17533,10,910.7,289.6,281.9,0,250,49.6,3.8,3.8,NA,NA
"19",1,1,-18,2007-11-02 06:00:00,35.331,-117.51,17.3,2007-11-03 00:00:00,33.79236,-118.17533,10,904.4,289.6,281.4,0,250,50.4,3.8,3.8,NA,NA
"20",1,1,-19,2007-11-02 05:00:00,35.44,-117.439,18.8,2007-11-03 00:00:00,33.79236,-118.17533,10,899.4,291.7,282.9,0,339.4,44.9,3.7,3.8,NA,NA
"21",1,1,-20,2007-11-02 04:00:00,35.531,-117.383,20.4,2007-11-03 00:00:00,33.79236,-118.17533,10,895.2,293.7,284.5,0,441.7,39.9,3.7,3.7,NA,NA
"22",1,1,-21,2007-11-02 03:00:00,35.604,-117.342,22.2,2007-11-03 00:00:00,33.79236,-118.17533,10,891.8,295.7,286.1,0,552.7,35.2,3.6,3.7,NA,NA
"23",1,1,-22,2007-11-02 02:00:00,35.66,-117.314,24,2007-11-03 00:00:00,33.79236,-118.17533,10,889,297.7,287.8,0,668.6,30.7,3.6,3.6,NA,NA
"24",1,1,-23,2007-11-02 01:00:00,35.699,-117.299,25.9,2007-11-03 00:00:00,33.79236,-118.17533,10,887,299.7,289.5,0,785.8,26.4,3.4,3.4,NA,NA
"25",1,1,-24,2007-11-02 00:00:00,35.72,-117.297,27.9,2007-11-03 00:00:00,33.79236,-118.17533,10,885.7,301.7,291.3,0,900.8,22.2,3.2,3.2,NA,NA
"26",1,1,-25,2007-11-01 23:00:00,35.736,-117.297,29.9,2007-11-03 00:00:00,33.79236,-118.17533,10,885.3,301.4,291,0,884.2,22.5,3.2,3.2,NA,NA
"27",1,1,-26,2007-11-01 22:00:00,35.764,-117.284,31.7,2007-11-03 00:00:00,33.79236,-118.17533,10,884.5,301.1,290.6,0,870.5,22.8,3.2,3.2,NA,NA
"28",1,1,-27,2007-11-01 21:00:00,35.802,-117.259,33.3,2007-11-03 00:00:00,33.79236,-118.17533,10,883.2,300.8,290.2,0,858.5,23,3.1,3.2,NA,NA
"29",1,1,-28,2007-11-01 20:00:00,35.852,-117.223,34.6,2007-11-03 00:00:00,33.79236,-118.17533,10,881.5,300.6,289.8,0,846.9,23.2,3.1,3.1,NA,NA
"30",1,1,-29,2007-11-01 19:00:00,35.913,-117.176,35.6,2007-11-03 00:00:00,33.79236,-118.17533,10,879.3,300.4,289.4,0,834.7,23.3,3,3,NA,NA
"31",1,1,-30,2007-11-01 18:00:00,35.984,-117.119,36.4,2007-11-03 00:00:00,33.79236,-118.17533,10,876.8,300.1,288.9,0,821.1,23.4,3,3,NA,NA
"32",1,1,-31,2007-11-01 17:00:00,36.062,-117.058,37,2007-11-03 00:00:00,33.79236,-118.17533,10,873.3,298.7,287.2,0,739.4,27.2,3.1,3.1,NA,NA
"33",1,1,-32,2007-11-01 16:00:00,36.145,-116.995,37.5,2007-11-03 00:00:00,33.79236,-118.17533,10,869.6,297.2,285.5,0,653.4,30.9,3.2,3.2,NA,NA
"34",1,1,-33,2007-11-01 15:00:00,36.232,-116.933,37.9,2007-11-03 00:00:00,33.79236,-118.17533,10,865.7,295.8,283.8,0,562.2,34.5,3.1,3.2,NA,NA
"35",1,1,-34,2007-11-01 14:00:00,36.322,-116.871,38.3,2007-11-03 00:00:00,33.79236,-118.17533,10,861.8,294.4,282,0,465.1,37.9,3.1,3.1,NA,NA
"36",1,1,-35,2007-11-01 13:00:00,36.416,-116.81,38.5,2007-11-03 00:00:00,33.79236,-118.17533,10,857.7,293,280.3,0,361.2,41.2,3,3,NA,NA
"37",1,1,-36,2007-11-01 12:00:00,36.512,-116.75,38.5,2007-11-03 00:00:00,33.79236,-118.17533,10,853.6,291.6,278.6,0,250,44.3,2.9,2.9,NA,NA
"38",1,1,-37,2007-11-01 11:00:00,36.608,-116.682,38.5,2007-11-03 00:00:00,33.79236,-118.17533,10,849.9,292.3,278.9,0,250,42.8,2.9,2.9,NA,NA
"39",1,1,-38,2007-11-01 10:00:00,36.7,-116.598,38.7,2007-11-03 00:00:00,33.79236,-118.17533,10,846.3,292.9,279.1,0,250,41.5,2.8,2.8,NA,NA
"40",1,1,-39,2007-11-01 09:00:00,36.79,-116.497,39.1,2007-11-03 00:00:00,33.79236,-118.17533,10,842.6,293.4,279.3,0,250,40.5,2.8,2.8,NA,NA
"41",1,1,-40,2007-11-01 08:00:00,36.88,-116.378,39.8,2007-11-03 00:00:00,33.79236,-118.17533,10,838.9,293.9,279.4,0,250,39.9,2.8,2.8,NA,NA
"42",2,1,0,2007-11-03 12:00:00,33.792,-118.175,10,2007-11-03 12:00:00,33.79236,-118.17533,10,961.4,290.8,287.5,0,250,52.7,5.6,5.6,NA,NA
"43",2,1,-1,2007-11-03 11:00:00,33.883,-118.097,11.2,2007-11-03 12:00:00,33.79236,-118.17533,10,957.9,290.9,287.3,0,250,52.5,5.4,5.5,NA,NA
"44",2,1,-2,2007-11-03 10:00:00,33.977,-118.013,12.5,2007-11-03 12:00:00,33.79236,-118.17533,10,954.2,290.9,286.9,0,250,52.2,5.3,5.4,NA,NA
"45",2,1,-3,2007-11-03 09:00:00,34.072,-117.922,13.8,2007-11-03 12:00:00,33.79236,-118.17533,10,950.2,290.9,286.6,0,250,51.9,5.2,5.3,NA,NA
"46",2,1,-4,2007-11-03 08:00:00,34.166,-117.821,15.3,2007-11-03 12:00:00,33.79236,-118.17533,10,945.9,290.9,286.3,0,250,51.7,5.1,5.1,NA,NA
"47",2,1,-5,2007-11-03 07:00:00,34.258,-117.709,16.9,2007-11-03 12:00:00,33.79236,-118.17533,10,941.4,290.9,285.9,0,250,51.4,5,5,NA,NA
"48",2,1,-6,2007-11-03 06:00:00,34.346,-117.584,18.6,2007-11-03 12:00:00,33.79236,-118.17533,10,936.6,291,285.5,0,250,51.2,4.9,4.9,NA,NA
"49",2,1,-7,2007-11-03 05:00:00,34.428,-117.455,20.4,2007-11-03 12:00:00,33.79236,-118.17533,10,932.2,292.8,286.9,0,379.8,45.1,4.7,4.7,NA,NA
"50",2,1,-8,2007-11-03 04:00:00,34.503,-117.338,22.1,2007-11-03 12:00:00,33.79236,-118.17533,10,929.4,294.6,288.4,0,522.8,39.6,4.6,4.6,NA,NA
"51",2,1,-9,2007-11-03 03:00:00,34.572,-117.232,23.7,2007-11-03 12:00:00,33.79236,-118.17533,10,926.7,296.4,290,0,675.7,34.6,4.4,4.4,NA,NA
"52",2,1,-10,2007-11-03 02:00:00,34.633,-117.137,25.2,2007-11-03 12:00:00,33.79236,-118.17533,10,924.3,298.2,291.5,0,835.9,29.9,4.2,4.2,NA,NA
"53",2,1,-11,2007-11-03 01:00:00,34.685,-117.053,26.4,2007-11-03 12:00:00,33.79236,-118.17533,10,922.1,299.9,293,0,1000.7,25.6,4,4,NA,NA
"54",2,1,-12,2007-11-03 00:00:00,34.726,-116.979,27.3,2007-11-03 12:00:00,33.79236,-118.17533,10,920.3,301.7,294.6,0,1167.9,21.6,3.7,3.7,NA,NA
"55",2,1,-13,2007-11-02 23:00:00,34.772,-116.908,28.1,2007-11-03 12:00:00,33.79236,-118.17533,10,919.3,300.9,293.7,0,1047.5,22.2,3.6,3.6,NA,NA
"56",2,1,-14,2007-11-02 22:00:00,34.837,-116.833,29,2007-11-03 12:00:00,33.79236,-118.17533,10,917.8,300.2,292.9,0,925.6,22.6,3.5,3.5,NA,NA
"57",2,1,-15,2007-11-02 21:00:00,34.922,-116.753,30,2007-11-03 12:00:00,33.79236,-118.17533,10,915.7,299.4,292,0,800,23,3.4,3.4,NA,NA
"58",2,1,-16,2007-11-02 20:00:00,35.029,-116.67,31.2,2007-11-03 12:00:00,33.79236,-118.17533,10,912.7,298.7,291,0,664.1,23.4,3.2,3.3,NA,NA
"59",2,1,-17,2007-11-02 19:00:00,35.155,-116.588,32.5,2007-11-03 12:00:00,33.79236,-118.17533,10,907.9,297.8,289.7,0,512.8,24.7,3.2,3.2,NA,NA
"60",2,1,-18,2007-11-02 18:00:00,35.301,-116.509,34,2007-11-03 12:00:00,33.79236,-118.17533,10,902.3,297,288.4,0,364.5,26.1,3.1,3.1,NA,NA
"61",2,1,-19,2007-11-02 17:00:00,35.456,-116.434,35.6,2007-11-03 12:00:00,33.79236,-118.17533,10,895.5,295.9,286.7,0,341.9,29.1,3.1,3.1,NA,NA
"62",2,1,-20,2007-11-02 16:00:00,35.612,-116.361,37.3,2007-11-03 12:00:00,33.79236,-118.17533,10,888.8,294.8,285,0,320.5,32.1,3.1,3.1,NA,NA
"63",2,1,-21,2007-11-02 15:00:00,35.767,-116.289,39.2,2007-11-03 12:00:00,33.79236,-118.17533,10,882.2,293.7,283.3,0,300.5,35,3,3.1,NA,NA
"64",2,1,-22,2007-11-02 14:00:00,35.921,-116.218,41,2007-11-03 12:00:00,33.79236,-118.17533,10,875.5,292.7,281.7,0,281.9,37.8,3,3,NA,NA
"65",2,1,-23,2007-11-02 13:00:00,36.075,-116.147,42.9,2007-11-03 12:00:00,33.79236,-118.17533,10,869,291.7,280.1,0,265,40.6,2.9,2.9,NA,NA
"66",2,1,-24,2007-11-02 12:00:00,36.228,-116.076,44.7,2007-11-03 12:00:00,33.79236,-118.17533,10,862.5,290.7,278.6,0,250,43.4,2.8,2.8,NA,NA
"67",2,1,-25,2007-11-02 11:00:00,36.382,-116.006,46.6,2007-11-03 12:00:00,33.79236,-118.17533,10,856.1,291,278.2,0,250,43.7,2.8,2.8,NA,NA
"68",2,1,-26,2007-11-02 10:00:00,36.541,-115.94,48.6,2007-11-03 12:00:00,33.79236,-118.17533,10,849.5,291.2,277.8,0,250,43.9,2.7,2.7,NA,NA
"69",2,1,-27,2007-11-02 09:00:00,36.707,-115.876,50.7,2007-11-03 12:00:00,33.79236,-118.17533,10,842.5,291.5,277.4,0,250,43.8,2.7,2.7,NA,NA
"70",2,1,-28,2007-11-02 08:00:00,36.881,-115.815,53,2007-11-03 12:00:00,33.79236,-118.17533,10,835.2,291.8,277,0,250,43.4,2.6,2.6,NA,NA
"71",2,1,-29,2007-11-02 07:00:00,37.065,-115.758,55.3,2007-11-03 12:00:00,33.79236,-118.17533,10,827.5,292,276.6,0,250,42.8,2.5,2.5,NA,NA
"72",2,1,-30,2007-11-02 06:00:00,37.261,-115.706,57.6,2007-11-03 12:00:00,33.79236,-118.17533,10,819.2,292.3,276.1,0,250,41.9,2.4,2.4,NA,NA
"73",2,1,-31,2007-11-02 05:00:00,37.46,-115.651,59.8,2007-11-03 12:00:00,33.79236,-118.17533,10,810.7,294.4,277.2,0,424.3,39,2.4,2.5,NA,NA
"74",2,1,-32,2007-11-02 04:00:00,37.652,-115.588,62.1,2007-11-03 12:00:00,33.79236,-118.17533,10,809.2,296.1,278.7,0,583.4,37.4,2.6,2.6,NA,NA
"75",2,1,-33,2007-11-02 03:00:00,37.833,-115.52,64.4,2007-11-03 12:00:00,33.79236,-118.17533,10,809.3,297.6,280.1,0,719.7,36,2.8,2.8,NA,NA
"76",2,1,-34,2007-11-02 02:00:00,38.008,-115.447,66.6,2007-11-03 12:00:00,33.79236,-118.17533,10,809.5,299,281.5,0,837.6,34.3,2.9,2.9,NA,NA
"77",2,1,-35,2007-11-02 01:00:00,38.18,-115.37,68.7,2007-11-03 12:00:00,33.79236,-118.17533,10,809.8,300.3,282.8,0,937.7,32.5,3,3,NA,NA
"78",2,1,-36,2007-11-02 00:00:00,38.352,-115.288,70.7,2007-11-03 12:00:00,33.79236,-118.17533,10,810.1,301.5,283.9,0,1020.1,30.7,3,3,NA,NA
"79",2,1,-37,2007-11-01 23:00:00,38.521,-115.211,72.5,2007-11-03 12:00:00,33.79236,-118.17533,10,810.8,300.9,283.4,0,965,33,3.1,3.1,NA,NA
"80",2,1,-38,2007-11-01 22:00:00,38.679,-115.148,74.2,2007-11-03 12:00:00,33.79236,-118.17533,10,811.5,300.2,282.8,0,918,35.5,3.3,3.3,NA,NA
"81",2,1,-39,2007-11-01 21:00:00,38.822,-115.098,75.7,2007-11-03 12:00:00,33.79236,-118.17533,10,812.3,299.6,282.3,0,878.3,38.2,3.4,3.4,NA,NA
"82",2,1,-40,2007-11-01 20:00:00,38.948,-115.062,77.1,2007-11-03 12:00:00,33.79236,-118.17533,10,812.9,299.1,281.9,0,845,40.9,3.5,3.5,NA,NA
