"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2008-11-17 00:00:00,33.792,-118.175,10,2008-11-17 00:00:00,33.79236,-118.17533,10,962.1,300.1,296.8,0,384.8,27.9,5.3,5.3,NA,NA
"2",1,1,-1,2008-11-16 23:00:00,33.799,-118.154,10.8,2008-11-17 00:00:00,33.79236,-118.17533,10,961.7,299.5,296.1,0,364.6,28.7,5.2,5.2,NA,NA
"3",1,1,-2,2008-11-16 22:00:00,33.812,-118.102,11.6,2008-11-17 00:00:00,33.79236,-118.17533,10,960.8,298.9,295.4,0,345.2,29.2,5.1,5.1,NA,NA
"4",1,1,-3,2008-11-16 21:00:00,33.831,-118.017,12.4,2008-11-17 00:00:00,33.79236,-118.17533,10,959.2,298.3,294.7,0,325.7,29.3,4.9,4.9,NA,NA
"5",1,1,-4,2008-11-16 20:00:00,33.856,-117.898,13.2,2008-11-17 00:00:00,33.79236,-118.17533,10,956.9,297.8,294,0,304.5,29.1,4.6,4.7,NA,NA
"6",1,1,-5,2008-11-16 19:00:00,33.889,-117.743,14,2008-11-17 00:00:00,33.79236,-118.17533,10,953.9,297.2,293.2,0,280,28.4,4.3,4.4,NA,NA
"7",1,1,-6,2008-11-16 18:00:00,33.931,-117.551,14.8,2008-11-17 00:00:00,33.79236,-118.17533,10,950,296.7,292.3,0,250,27.4,4,4,NA,NA
"8",1,1,-7,2008-11-16 17:00:00,33.986,-117.346,15.7,2008-11-17 00:00:00,33.79236,-118.17533,10,947,296.5,291.9,0,250,26.3,3.7,3.7,NA,NA
"9",1,1,-8,2008-11-16 16:00:00,34.057,-117.157,16.7,2008-11-17 00:00:00,33.79236,-118.17533,10,944.3,296.3,291.4,0,250,25.5,3.5,3.5,NA,NA
"10",1,1,-9,2008-11-16 15:00:00,34.141,-116.983,17.9,2008-11-17 00:00:00,33.79236,-118.17533,10,941.2,296,290.8,0,250,24.8,3.3,3.3,NA,NA
