"","run","receptor","hour_along","traj_dt","lat","lon","height","traj_dt_i","lat_i","lon_i","height_i","pressure","theta","air_temp","rainfall","mixdepth","rh","sp_humidity","h2o_mixrate","terr_msl","sun_flux"
"1",1,1,0,2020-10-29 00:00:00,33.996,-117.492,10,2020-10-29 00:00:00,33.99636,-117.4924,10,944.7,299.1,294.2,0,465.5,29.4,4.8,4.8,NA,NA
"2",1,1,-1,2020-10-28 23:00:00,34.019,-117.607,10.1,2020-10-29 00:00:00,33.99636,-117.4924,10,946.3,298.2,293.5,0,461.6,31.6,4.9,5,NA,NA
"3",1,1,-2,2020-10-28 22:00:00,34.048,-117.707,10.2,2020-10-29 00:00:00,33.99636,-117.4924,10,947.7,297.4,292.8,0,456.6,33.7,5,5.1,NA,NA
"4",1,1,-3,2020-10-28 21:00:00,34.083,-117.79,10.4,2020-10-29 00:00:00,33.99636,-117.4924,10,948.6,296.6,292.1,0,449.6,35.7,5.1,5.1,NA,NA
"5",1,1,-4,2020-10-28 20:00:00,34.124,-117.855,10.7,2020-10-29 00:00:00,33.99636,-117.4924,10,949.1,295.8,291.4,0,440.6,37.5,5.1,5.2,NA,NA
"6",1,1,-5,2020-10-28 19:00:00,34.171,-117.901,11.1,2020-10-29 00:00:00,33.99636,-117.4924,10,949.1,295.1,290.6,0,429.4,39.2,5.1,5.1,NA,NA
"7",1,1,-6,2020-10-28 18:00:00,34.225,-117.926,11.7,2020-10-29 00:00:00,33.99636,-117.4924,10,948.6,294.3,289.9,0,415.7,40.8,5.1,5.1,NA,NA
"8",1,1,-7,2020-10-28 17:00:00,34.289,-117.94,12.4,2020-10-29 00:00:00,33.99636,-117.4924,10,947,293.5,288.9,0,389,44.2,5.1,5.2,NA,NA
"9",1,1,-8,2020-10-28 16:00:00,34.364,-117.954,13.2,2020-10-29 00:00:00,33.99636,-117.4924,10,945.1,292.5,287.8,0,362.5,47.6,5.2,5.2,NA,NA
"10",1,1,-9,2020-10-28 15:00:00,34.45,-117.969,14.1,2020-10-29 00:00:00,33.99636,-117.4924,10,943,291.6,286.7,0,336.4,51,5.2,5.2,NA,NA
"11",1,1,-10,2020-10-28 14:00:00,34.547,-117.986,15.3,2020-10-29 00:00:00,33.99636,-117.4924,10,940.6,290.6,285.5,0,310.8,54.6,5.1,5.2,NA,NA
"12",1,1,-11,2020-10-28 13:00:00,34.656,-118.004,16.5,2020-10-29 00:00:00,33.99636,-117.4924,10,937.9,289.5,284.2,0,285.9,58.3,5.1,5.1,NA,NA
"13",1,1,-12,2020-10-28 12:00:00,34.775,-118.025,18,2020-10-29 00:00:00,33.99636,-117.4924,10,935.1,288.3,282.8,0,261.8,62.1,4.9,5,NA,NA
"14",1,1,-13,2020-10-28 11:00:00,34.895,-118.05,19.5,2020-10-29 00:00:00,33.99636,-117.4924,10,932.7,288.3,282.6,0,255.3,61,4.8,4.8,NA,NA
"15",1,1,-14,2020-10-28 10:00:00,35.002,-118.077,21,2020-10-29 00:00:00,33.99636,-117.4924,10,930.7,288.4,282.5,0,250,59.9,4.7,4.7,NA,NA
"16",1,1,-15,2020-10-28 09:00:00,35.097,-118.105,22.3,2020-10-29 00:00:00,33.99636,-117.4924,10,927.8,288.7,282.5,0,250,58.4,4.6,4.6,NA,NA
"17",1,1,-16,2020-10-28 08:00:00,35.18,-118.133,23.4,2020-10-29 00:00:00,33.99636,-117.4924,10,925.4,289,282.6,0,250,57.1,4.5,4.6,NA,NA
"18",1,1,-17,2020-10-28 07:00:00,35.252,-118.16,24.4,2020-10-29 00:00:00,33.99636,-117.4924,10,923.4,289.3,282.7,0,250,55.9,4.5,4.5,NA,NA
"19",1,1,-18,2020-10-28 06:00:00,35.311,-118.187,25.3,2020-10-29 00:00:00,33.99636,-117.4924,10,921.9,289.6,282.9,0,250,54.9,4.4,4.5,NA,NA
